year,pid,player,team,rim_made,rim_miss,rim_assisted,mid_made,mid_miss,mid_assisted,three_made,three_miss,three_assisted,dunks_made,dunks_miss,dunks_assisted
2026,78559,Mackenly Randolph,Louisville,79,40,36,24,29,12,19,39,19,0,0,0
2026,78560,Ava Miller,North Dakota,57,39,37,3,9,2,26,50,26,0,0,0
2026,78561,Izela Arenas,Kansas St.,32,28,11,9,25,3,22,50,21,0,0,0
2026,78563,Audrey Shields,Providence,14,13,11,2,5,1,3,23,3,0,0,0
2026,78565,Kiki Roberts,Tennessee St.,57,51,34,5,26,4,1,2,0,0,0,0
2026,78566,Mila Holloway,Michigan,65,52,20,41,59,8,45,84,38,0,0,0
2026,78567,Taliyah Parker,TCU,10,14,5,2,17,0,1,5,1,0,0,0
2026,78568,Alli Dioli,Cal St. Bakersfield,0,0,0,0,0,0,2,22,2,0,0,0
2026,78569,Heloisa Carrera,Arizona St.,110,72,88,43,60,33,0,1,0,0,0,0
2026,78570,Nia Henley,Navy,0,1,0,4,5,1,0,7,0,0,0,0
2026,78571,Taylor Caldwell,Charleston Southern,1,6,1,0,3,0,3,13,3,0,0,0
2026,78573,Alli Harness,Western Michigan,11,15,8,12,23,5,38,84,34,0,0,0
2026,78574,Chana Paxixe,High Point,49,32,27,7,14,3,9,23,9,0,0,0
2026,78575,Dakota Phillips,High Point,0,0,0,0,0,0,1,0,1,0,0,0
2026,78577,Arek Angui,Auburn,7,9,4,5,13,1,0,0,0,0,0,0
2026,78579,Claire Johnson,Nebraska,24,11,5,3,5,0,10,33,10,0,0,0
2026,78582,Corniya Clay,Canisius,15,10,2,10,21,3,25,44,23,0,0,0
2026,78583,Mia Zenere,Illinois,2,3,1,0,0,0,0,2,0,0,0,0
2026,78584,Danae Powell,Fresno St.,60,72,6,21,51,7,50,74,39,0,0,0
2026,78585,Yael Maayan,Samford,0,1,0,0,3,0,0,1,0,0,0,0
2026,78586,Grace Okih,Wright St.,25,30,14,6,10,3,0,0,0,0,0,0
2026,78589,Mackenzie Marenchin,Idaho St.,0,4,0,0,0,0,2,2,2,0,0,0
2026,78591,Adeang Ring,Virginia,23,16,18,5,12,5,12,36,12,0,0,0
2026,78592,Myriam Traore,Robert Morris,53,33,22,34,40,15,42,74,37,0,0,0
2026,78593,Mecca Alexander,San Jose St.,6,5,1,1,4,0,5,7,5,0,0,0
2026,78594,Aiyanna Culver,Chicago St.,14,9,2,14,13,3,16,39,9,0,0,0
2026,78595,Magdalena Winter,Illinois Chicago,53,33,39,14,14,12,0,0,0,0,0,0
2026,78597,Kyara Champagne,Chicago St.,46,48,15,5,11,1,16,28,15,0,0,0
2026,78598,Becca Ledford,West Georgia,1,1,0,0,1,0,4,15,4,0,0,0
2026,78599,Aili Tanke,Iowa St.,1,0,1,0,3,0,3,4,3,0,0,0
2026,78600,Grace O'Gara,West Georgia,48,41,6,1,7,0,40,104,24,0,0,0
2026,78602,Amiah Hargrove,Nebraska,90,31,66,42,71,28,24,35,24,0,0,0
2026,78603,Londyn Oliphant,Incarnate Word,24,19,4,8,20,2,4,15,3,0,0,0
2026,78604,Maria Sánchez Pitarch,Northeastern,15,13,2,15,24,4,6,18,6,0,0,0
2026,78605,Jordan Reid,Purdue Fort Wayne,81,84,22,32,56,5,20,61,20,0,0,0
2026,78606,Maya Summerville,Northeastern,12,12,11,9,21,6,0,0,0,0,0,0
2026,78607,Safi Kolliegbo,Delaware,68,63,21,14,28,4,15,36,15,0,0,0
2026,78610,Success Prysock,Morgan St.,4,9,2,4,18,4,0,0,0,0,0,0
2026,78611,Ileana Feliz,Canisius,32,38,19,4,15,4,0,0,0,0,0,0
2026,78613,Teodora Ivanovic,Mount St. Mary's,9,8,7,7,12,5,3,11,3,0,0,0
2026,78614,Alliance Ndiba,Cincinnati,32,16,15,16,27,9,0,0,0,0,0,0
2026,78615,Allie Ziebell,Connecticut,36,11,21,4,4,3,58,82,58,0,0,0
2026,78616,JaMya Robinson,Longwood,37,40,24,18,44,8,9,18,8,0,0,0
2026,78617,Sabrina Larsson,UMass Lowell,14,11,6,5,18,1,51,94,47,0,0,0
2026,78619,Madi Hawk,Wofford,0,3,0,0,1,0,3,8,2,0,0,0
2026,78620,Molly Masingale,Wofford,22,16,7,3,17,1,27,59,24,0,0,0
2026,78621,Victoria Morris,North Carolina Central,14,23,6,2,11,1,2,7,2,0,0,0
2026,78624,Shakiria Foster,North Carolina Central,4,6,2,8,11,4,5,27,4,0,0,0
2026,78625,Dianna Blake,North Carolina Central,21,27,17,8,17,5,3,3,3,0,0,0
2026,78626,Olivia Olson,Michigan,105,70,62,100,114,55,39,85,33,0,0,0
2026,78627,Lily Zeinstra,Butler,51,30,29,8,24,4,34,54,31,0,0,0
2026,78628,Lily Carmody,Boston College,109,86,56,11,28,1,17,39,15,0,0,0
2026,78630,Jocelyn Land,Montana,57,30,19,8,21,6,51,119,51,0,0,0
2026,78631,TreShondra Williams,Marshall,11,13,6,3,12,0,11,26,9,0,0,0
2026,78633,Alayna West,DePaul,52,73,20,13,56,4,15,59,12,0,0,0
2026,78634,Jordan Zubich,North Carolina,1,1,0,0,1,0,10,21,10,0,0,0
2026,78635,Blanca Thomas,North Carolina,13,15,11,2,4,2,1,0,1,1,0,1
2026,78636,Lanie Grant,North Carolina,35,34,8,17,24,2,72,100,57,0,0,0
2026,78637,Talayah Walker,Georgia Tech,135,140,72,17,48,9,42,62,36,0,0,0
2026,78638,Vitoria Santana,Penn St.,4,10,3,0,4,0,16,28,16,0,0,0
2026,78639,Cali Smallwood,UAB,36,24,23,17,19,7,91,123,90,0,0,0
2026,78640,Daviane Mindoudi,Florida,3,1,1,5,8,2,6,18,6,0,0,0
2026,78643,Kaylynn Janes,Northern Iowa,17,8,8,20,43,6,45,66,41,0,0,0
2026,78644,Elise Jaeger,Northern Iowa,47,42,27,15,35,10,23,44,23,0,0,0
2026,78646,Irene Noya Catoira,Illinois,9,2,7,0,2,0,0,3,0,0,0,0
2026,78647,Miriam Diala,Toledo,76,48,53,8,29,5,0,1,0,0,0,0
2026,78648,Khloe Miller,Temple,6,2,3,7,13,6,1,5,1,0,0,0
2026,78649,Taye Matthews,Colgate,51,50,9,11,30,4,15,36,14,0,0,0
2026,78650,Inez Gallegos,Boston University,1,3,0,1,0,0,0,3,0,0,0,0
2026,78651,Allison Schwertner,Boston University,45,48,34,3,22,1,1,2,1,0,0,0
2026,78652,Hildur Gunnsteinsdóttir,Boston University,24,22,5,1,4,0,31,51,31,0,0,0
2026,78653,Channing Warren,Furman,11,7,10,4,4,3,0,1,0,0,0,0
2026,78655,Lola Donez,California,6,3,3,0,1,0,19,39,19,0,0,0
2026,78656,Zahra King,SMU,72,74,14,41,65,7,43,69,29,0,0,0
2026,78658,Joi Johnson,Fairleigh Dickinson,26,14,16,9,22,6,0,1,0,0,0,0
2026,78659,Eli Clark,Le Moyne,21,32,12,13,33,4,35,86,24,0,0,0
2026,78660,Emily Eadie,Princeton,18,24,13,1,4,1,2,9,2,0,0,0
2026,78661,Addisen Mastriano,Detroit Mercy,20,21,10,13,23,5,7,10,7,0,0,0
2026,78662,Deja Young,Rutgers,3,2,2,0,0,0,2,4,1,0,0,0
2026,78663,Kiyomi McMiller,Penn St.,83,61,22,135,180,40,41,75,16,0,0,0
2026,78664,Zachara Perkins,Rutgers,71,86,39,9,26,6,21,36,21,0,0,0
2026,78666,Lucía Martínez López,Xavier,4,1,3,4,14,3,3,2,3,0,0,0
2026,78667,Madina Okot,South Carolina,180,75,105,13,58,8,13,14,12,0,0,0
2026,78668,Morelia Chavez,Fresno St.,12,8,4,8,20,0,16,44,16,0,0,0
2026,78669,Avary Cain,Oregon,14,21,8,1,5,1,32,59,31,0,0,0
2026,78671,Kendall Scott,Delaware,0,1,0,1,0,0,0,0,0,0,0,0
2026,78672,Maja Rohkohl,Duquesne,14,13,7,0,4,0,0,0,0,0,0,0
2026,78673,Regina Yanez Enriquez,Gardner Webb,5,9,4,0,0,0,0,0,0,0,0,0
2026,78675,Brenna Burk,Little Rock,19,29,9,12,33,5,45,86,38,0,0,0
2026,78677,Mame Kane,Kennesaw St.,6,7,2,3,6,1,0,0,0,0,0,0
2026,78679,Bailey Kuhns,Robert Morris,88,76,41,20,41,12,4,16,4,0,0,0
2026,78680,Ellery Minch,Murray St.,8,9,6,6,8,4,5,14,5,0,0,0
2026,78681,Angela Williams,James Madison,23,12,11,10,20,0,9,32,9,0,0,0
2026,78684,Ellie Pingree,American,16,8,13,4,8,3,7,17,7,0,0,0
2026,78685,Maddie Pounds,Hofstra,2,2,1,1,9,0,0,4,0,0,0,0
2026,78686,Elizabeth Lavoie,New Hampshire,39,46,14,3,17,0,26,59,26,0,0,0
2026,78687,Britt Prince,Nebraska,97,42,32,74,93,17,42,50,31,0,0,0
2026,78688,Aaliyah Ibarra,Seattle,3,4,1,0,0,0,1,7,1,0,0,0
2026,78689,Quinn Eubank,Belmont,47,44,20,8,21,4,29,41,29,0,0,0
2026,78691,Gisela Segura,Illinois,1,3,1,0,1,0,0,0,0,0,0,0
2026,78693,Tierney Kelsey,Indiana St.,49,53,2,75,118,12,36,105,17,0,0,0
2026,78698,Rachel Griffin,North Carolina A&T,9,8,5,1,4,1,0,1,0,0,0,0
2026,78699,Shania Nichols,Kennesaw St.,21,28,11,6,13,2,31,67,27,0,0,0
2026,78700,Savannah Curry,Temple,38,37,11,16,50,7,20,55,20,0,0,0
2026,78701,Destini Craig,IU Indy,66,52,22,4,21,3,3,19,3,0,0,0
2026,78702,Kristina Rakotobe,UNC Greensboro,16,9,12,7,16,5,1,1,1,0,0,0
2026,78703,Nya Smith,Purdue,31,32,15,22,39,8,33,88,29,0,0,0
2026,78704,Claire Davis,North Florida,0,2,0,1,0,1,1,3,1,0,0,0
2026,78705,Jasmynne Gibson,UCF,22,8,13,5,15,1,0,3,0,0,0,0
2026,78709,Laila Anderson,Elon,15,15,9,37,54,11,25,63,24,0,0,0
2026,78710,Quinn Borroni,Mercyhurst,4,8,1,0,0,0,3,12,3,0,0,0
2026,78715,Allison Cannon,NJIT,80,42,40,34,35,11,6,15,4,0,0,0
2026,78716,Adrianna Gonzalez,Iona,18,30,8,5,17,2,7,44,6,0,0,0
2026,78717,Nevaeh Stone,Iona,5,3,2,0,0,0,0,2,0,0,0,0
2026,78718,Chloe Vasquez,Iona,2,0,2,1,2,0,1,2,0,0,0,0
2026,78721,Kate Dike,Morehead St.,125,111,77,18,22,9,22,49,22,0,0,0
2026,78722,Kalise Hill,Maryland Eastern Shore,41,60,17,24,43,5,7,29,6,0,0,0
2026,78723,Maia Rosarion,Nevada,26,10,8,19,20,11,10,22,9,0,0,0
2026,78724,Riley Black,West Georgia,0,1,0,0,0,0,0,5,0,0,0,0
2026,78726,Anna Przyszlak,La Salle,22,28,15,0,9,0,7,33,7,0,0,0
2026,78727,Amelia Pfeiffer,Tennessee Tech,3,11,1,0,3,0,0,0,0,0,0,0
2026,78728,Jamirica Roberson,Grambling St.,11,4,8,5,12,4,0,0,0,0,0,0
2026,78729,Khila Morris,Coppin St.,61,53,17,53,87,15,28,61,21,0,0,0
2026,78730,Harriet Ford,Duquesne,61,65,21,14,20,6,0,0,0,0,0,0
2026,78731,Lauren Perry,Texas Southern,22,17,8,10,50,6,6,40,1,0,0,0
2026,78732,Daria Shelby,Nebraska Omaha,10,23,4,12,32,5,12,41,8,0,0,0
2026,78733,Fortuna Ngnawo,Troy,100,82,41,80,142,44,9,26,8,0,0,0
2026,78734,Alanah Pooler,Alabama St.,48,33,23,7,25,3,12,24,11,0,0,0
2026,78735,Kaitlyn Bryant,Alabama St.,19,13,6,12,38,4,5,19,4,0,0,0
2026,78736,Amari Franklin,Alabama St.,17,28,4,8,29,2,23,37,22,0,0,0
2026,78738,Shakirah Edwards,Troy,15,8,0,6,9,1,5,20,3,0,0,0
2026,78739,Jaci Bolden,Longwood,18,30,8,14,27,4,25,63,23,0,0,0
2026,78741,Berry Wallace,Illinois,113,72,73,64,88,27,50,94,47,0,0,0
2026,78742,Brinley Cannon,BYU,43,33,10,11,17,6,47,79,46,0,0,0
2026,78743,Ayisse Magassa,Cleveland St.,46,35,32,8,19,4,0,1,0,0,0,0
2026,78744,Lanae Billy,Weber St.,31,30,22,21,30,14,64,125,54,0,0,0
2026,78746,Lili Booker,Longwood,10,13,2,5,10,2,3,12,3,0,0,0
2026,78747,Molly O'Riordan,Dayton,47,28,32,22,37,16,15,33,15,0,0,0
2026,78748,Mia Fiore,Merrimack,27,19,13,17,26,3,11,19,8,0,0,0
2026,78749,Kristen Kelly,Merrimack,1,0,0,0,0,0,1,7,1,0,0,0
2026,78750,Grace John,Sacred Heart,0,6,0,1,4,0,1,4,1,0,0,0
2026,78751,Michaela Hodge,Hofstra,12,8,10,0,2,0,0,0,0,0,0,0
2026,78752,Kailey Starks,Western Michigan,94,116,18,6,22,1,23,60,23,0,0,0
2026,78753,Jaeda Wilson,George Washington,35,24,7,12,25,5,18,39,17,0,0,0
2026,78754,Feryal Defne Atli,Appalachian St.,47,41,37,25,33,16,0,1,0,0,0,0
2026,78755,Kayl Petersen,Virginia Tech,15,12,6,7,17,4,3,16,3,0,0,0
2026,78756,Celia Riviere,West Virginia,39,31,24,3,12,2,0,2,0,0,0,0
2026,78757,Jordan Thomas,West Virginia,35,28,25,1,4,0,0,1,0,0,0,0
2026,78758,Lana McCarthy,Purdue,82,39,60,10,26,7,0,3,0,0,0,0
2026,78759,Layla Davis,Northern Arizona,47,50,24,7,23,4,1,7,1,0,0,0
2026,78761,Yahmani McKayle,Massachusetts,71,71,20,55,101,14,61,109,48,0,0,0
2026,78762,Kasey Bretones,Marist,16,25,6,12,8,6,6,19,4,0,0,0
2026,78763,Jess Ross,Massachusetts,17,11,13,3,10,3,5,12,5,0,0,0
2026,78764,Lucy Larson,Seattle,1,2,0,0,2,0,1,11,1,0,0,0
2026,78765,Morgan Boyd,Presbyterian,26,27,13,8,47,3,5,9,5,0,0,0
2026,78767,Sydney McLaughlin,Stonehill,0,1,0,0,3,0,2,13,2,0,0,0
2026,78769,Lenora Nkangwen,Mount St. Mary's,5,8,4,0,1,0,0,0,0,0,0,0
2026,78771,Jenessa Cotton,Kansas St.,25,25,14,24,41,19,0,1,0,0,0,0
2026,78772,Jordan Hunter,Memphis,28,30,5,13,30,6,14,37,13,0,0,0
2026,78773,Phoena Dadson,Stonehill,13,14,7,7,23,4,2,17,1,0,0,0
2026,78774,Syriah Daniels,Auburn,14,16,5,3,7,2,8,29,8,0,0,0
2026,78775,Magdalena Schmidt,Yale,0,0,0,0,1,0,4,10,3,0,0,0
2026,78776,Persais Williams,Winthrop,20,14,15,2,18,0,0,2,0,0,0,0
2026,78778,Ava Card,Chattanooga,34,31,11,16,36,3,21,56,20,0,0,0
2026,78779,Mya Pierfax,Winthrop,28,17,12,26,60,9,36,93,29,0,0,0
2026,78780,Izzy McPherson,Chattanooga,15,14,6,11,27,3,45,108,45,0,0,0
2026,78781,Gianna Corbitt,Chattanooga,91,51,48,19,36,8,59,76,54,0,2,0
2026,78782,Masa Buzic,Jacksonville St.,1,1,0,0,0,0,0,1,0,0,0,0
2026,78783,Emani Jenkins,Troy,17,18,6,16,44,1,88,144,71,0,0,0
2026,78784,Faith Walker,Duquesne,14,21,7,10,28,5,1,16,1,0,0,0
2026,78785,Maggie Taylor,Drake,87,51,58,15,32,12,2,27,2,0,0,0
2026,78786,Bailey Burns,Jacksonville,24,29,9,13,31,5,16,58,16,0,0,0
2026,78787,Myah Hazelton,Rice,23,16,19,6,23,6,0,0,0,0,0,0
2026,78790,Shariah Gailes,Canisius,88,57,53,14,49,8,2,4,2,0,0,0
2026,78791,Kylie Ray,San Diego,38,46,4,83,147,19,33,71,23,0,0,0
2026,78792,Ashley Lester,Little Rock,3,4,0,2,13,1,3,15,2,0,0,0
2026,78793,Rylei Waugh,San Jose St.,13,15,1,10,22,1,3,13,2,0,0,0
2026,78794,Harmanie Dominguez,Stephen F. Austin,36,22,20,6,20,4,92,162,79,0,0,0
2026,78796,Lauren Whittaker,Gonzaga,174,89,126,31,57,24,33,60,31,1,1,1
2026,78797,Aima Ofunrein,Brown,25,30,16,1,6,0,0,0,0,0,0,0
2026,78798,Natiah Nelson,DePaul,79,52,51,38,85,23,0,0,0,0,0,0
2026,78799,Emory Klatt,Kent St.,60,35,34,6,8,4,2,5,2,0,0,0
2026,78800,Ally Timm,DePaul,5,9,3,14,26,11,61,116,58,0,0,0
2026,78801,Angie Smith,Oakland,66,62,28,16,20,6,3,17,3,0,0,0
2026,78802,Kylee Kitts,Ohio St.,49,32,34,18,47,11,13,26,11,0,0,0
2026,78803,Me'Arah O'Neal,Florida,96,50,68,15,22,12,37,60,35,0,0,0
2026,78804,Liv McGill,Florida,160,87,23,48,118,9,47,131,29,0,0,0
2026,78805,Naomi White,Northern Arizona,55,47,29,67,133,31,85,149,67,0,0,0
2026,78806,Alie Bisballe,Wisconsin,2,0,0,4,5,4,1,4,1,0,0,0
2026,78807,Nicole Carreno,North Florida,6,6,4,4,5,3,4,23,2,0,0,0
2026,78808,Yasmine Djibril,Canisius,77,63,42,14,32,11,5,15,5,0,0,0
2026,78809,Kyra Lawrence,Oakland,0,2,0,0,3,0,0,0,0,0,0,0
2026,78811,Ruthie Mbugua,Jackson St.,1,0,1,0,1,0,0,0,0,0,0,0
2026,78812,Anja Ekstrom,Morehead St.,3,2,3,0,2,0,27,66,26,0,0,0
2026,78814,Rebecca Moors,Hawaii,14,12,8,1,4,1,7,9,7,0,0,0
2026,78816,Raina Tomasicka,South Florida,7,7,5,12,32,3,7,21,5,0,0,0
2026,78818,Sira Thienou,Mississippi,48,59,15,30,48,2,27,72,22,0,0,0
2026,78819,Taylor Barner,East Carolina,60,49,36,10,29,4,35,85,28,0,0,0
2026,78821,Zamareya Jones,N.C. State,54,45,11,48,71,6,68,118,47,0,0,0
2026,78823,Mikayla Blakes,Vanderbilt,155,92,64,59,108,18,93,166,67,0,0,0
2026,78824,Aniah Alexis,Rice,37,28,17,41,98,13,43,92,39,0,0,0
2026,78825,Valerie Cassidy-De Falco,Milwaukee,15,11,10,4,12,1,1,10,1,0,0,0
2026,78826,Léa-line Romain,Eastern Washington,0,0,0,0,1,0,0,0,0,0,0,0
2026,78827,Kourtney Grossman,Eastern Washington,82,80,45,24,44,11,42,72,40,0,0,0
2026,78828,Emily McElmurry,Eastern Washington,13,39,4,9,17,3,15,38,12,0,0,0
2026,78830,Hannah Coons,Oral Roberts,10,14,3,0,7,0,12,22,11,0,0,0
2026,78833,Aurore Eyango,Wyoming,20,17,10,3,7,0,1,1,1,0,0,0
2026,78834,Jaecy Eggers,Eastern Washington,107,131,51,9,42,4,12,45,11,0,0,0
2026,78836,Adriana Jones,Jacksonville St.,27,32,4,39,60,2,31,72,27,0,0,0
2026,78837,Elle Bruschuk,Marist,1,2,1,0,4,0,1,8,1,0,0,0
2026,78838,Sydney Burris,Coppin St.,61,50,22,13,40,9,0,8,0,0,0,0
2026,78839,Miriam Prince,Southern Miss,0,0,0,0,0,0,2,1,2,0,0,0
2026,78840,Jasmine Jones,West Georgia,33,36,9,4,11,2,86,150,81,0,0,0
2026,78841,Brialle Washington,New Orleans,39,57,12,27,83,10,35,83,29,0,0,0
2026,78842,Shanihya Brown,New Orleans,66,62,22,17,58,4,7,28,6,0,0,0
2026,78843,Tre'Miyah Berry,Alabama A&M,0,4,0,0,3,0,0,11,0,0,0,0
2026,78844,Chenai Mushore,New Orleans,18,27,13,5,10,3,0,0,0,0,0,0
2026,78846,Keanna Coburn,Mississippi Valley St.,5,13,2,4,15,1,0,0,0,0,0,0
2026,78847,Grace Lomen,Milwaukee,24,24,7,34,66,10,45,77,43,0,0,0
2026,78851,Emma Wilson-Saltos,Fordham,64,91,41,8,27,3,0,0,0,0,0,0
2026,78852,Tamar Kopilevich,Queens,1,0,0,0,1,0,1,1,1,0,0,0
2026,78853,Jada Richard,LSU,27,23,11,58,75,10,31,45,24,0,0,0
2026,78855,Leah Bullard,Massachusetts,4,5,4,0,5,0,0,1,0,0,0,0
2026,78857,Yendri Acosta,Western Kentucky,4,7,0,1,1,1,1,7,1,0,0,0
2026,78860,Gabby Robinson,St. Bonaventure,20,14,12,15,39,10,0,0,0,0,0,0
2026,78861,Kortney Doman,Southern Utah,26,44,16,20,31,9,18,33,17,0,0,0
2026,78862,Sierra Chambers,Southern Utah,65,61,16,30,82,6,37,101,34,1,0,1
2026,78863,Alana Shetlar,Oral Roberts,13,13,7,4,8,3,9,11,9,0,0,0
2026,78864,Zoey Davis,Arkansas Pine Bluff,5,8,4,1,4,0,0,0,0,0,0,0
2026,78865,Denver Anderson,Southern Utah,16,25,7,3,5,2,8,21,8,0,0,0
2026,78866,Olivia Malafu,Southern Utah,11,11,6,5,6,4,0,0,0,0,0,0
2026,78867,Alayna Kraus,Southern Illinois,28,44,9,95,112,34,34,78,29,0,0,0
2026,78869,Arianna Roberson,Duke,61,38,45,29,73,21,16,36,16,0,0,0
2026,78870,Lexi McCully,Southeast Missouri St.,55,40,14,26,46,6,41,97,37,0,0,0
2026,78871,Teagan Colvin,UNLV,5,10,0,8,8,2,5,12,5,0,0,0
2026,78872,Lily Esparza,Denver,3,3,3,7,5,6,2,4,2,0,0,0
2026,78874,Nina Emnace,Harvard,11,15,3,6,15,1,21,45,17,0,0,0
2026,78875,Sarah Miller,Penn,1,0,1,0,0,0,0,2,0,0,0,0
2026,78877,Brooke Suttle,Penn,26,18,14,11,21,7,9,29,9,0,0,0
2026,78878,Toby Nweke,Princeton,29,12,22,7,13,3,25,47,22,0,0,0
2026,78883,Ndack Mbengue,UTEP,69,54,44,24,32,13,0,0,0,0,0,0
2026,78884,Osadebamwen Igbinedion Omoruyi,UTEP,9,10,6,1,12,0,0,0,0,0,0,0
2026,78885,Mary Moses Amaniyo,UTEP,58,31,34,30,48,18,1,8,1,0,0,0
2026,78887,Christabel Osarobo,Gonzaga,5,4,2,3,6,2,1,11,1,0,0,0
2026,78888,Allie Turner,Gonzaga,42,39,6,33,63,6,89,100,72,0,0,0
2026,78890,Shy Hawkins,Syracuse,42,30,19,21,62,12,1,0,1,0,0,0
2026,78891,Tamya Smith,Memphis,74,61,40,50,103,31,15,43,15,0,0,0
2026,78892,Rachel Shropshire,Bellarmine,6,18,1,4,18,1,11,26,11,0,0,0
2026,78893,Olivia Schmitt,Syracuse,1,6,0,0,6,0,16,35,8,0,0,0
2026,78896,Morgan Miller,Clemson,3,1,1,0,1,0,3,1,3,0,0,0
2026,78898,Clara Gonzalez Planella,Miami OH,20,26,3,6,18,1,19,34,16,0,0,0
2026,78900,Jeniffer Silva,Western Kentucky,33,21,20,17,32,10,0,1,0,0,0,0
2026,78903,Mariam Sanogo,Texas Tech,1,4,1,1,6,1,0,0,0,0,0,0
2026,78904,Kamryn Mafua,Utah,2,2,0,0,0,0,3,3,2,0,0,0
2026,78906,Angeliki Ziaka,Davidson,11,13,4,1,8,0,11,32,10,0,0,0
2026,78907,Rita Nazario,Cal St. Northridge,19,24,4,9,9,0,60,118,51,0,0,0
2026,78908,Mia Bergstrom,Saint Louis,9,8,6,0,3,0,22,89,19,0,0,0
2026,78909,Marisa Frost,North Dakota St.,76,79,17,22,21,4,40,56,39,0,0,0
2026,78910,Shun'teria Anumele,Houston,16,28,6,4,17,0,5,24,4,0,0,0
2026,78911,Hannah Wallace,Saint Louis,12,14,9,0,11,0,0,0,0,0,0,0
2026,78912,Amber Howard,Buffalo,14,32,6,6,15,4,3,11,3,0,0,0
2026,78914,Mia Gaines,Southern Illinois,10,20,6,1,9,0,0,0,0,0,0,0
2026,78915,Jennica Suggs,Robert Morris,1,5,0,1,4,1,4,16,4,0,0,0
2026,78916,Katelyn Chomko,Louisiana Monroe,0,0,0,0,1,0,9,13,9,0,0,0
2026,78917,Ternadoo Agatha Agba,Southern Illinois,3,1,0,1,3,0,0,0,0,0,0,0
2026,78918,Leah Harmon,UCF,46,47,6,22,47,4,35,60,28,0,0,0
2026,78919,Petra Bozan,Nebraska,63,26,46,22,37,19,6,24,6,0,0,0
2026,78922,Gift Uchenna,Wisconsin,113,105,51,15,36,6,3,3,3,0,0,0
2026,78923,Mackenzie Pettinelli,St. Bonaventure,16,13,8,29,26,10,22,52,22,0,0,0
2026,78924,Lena Walz,Mercyhurst,25,46,9,10,28,4,60,95,57,0,0,0
2026,78925,Fatumata Djalo,Monmouth,4,3,2,3,1,1,0,3,0,0,0,0
2026,78926,Madelyne Davis,Houston Christian,4,3,2,6,6,2,15,42,14,0,0,0
2026,78927,Iman Addison,Delaware St.,10,19,6,2,10,2,1,0,1,0,0,0
2026,78928,Adna Halilbasic,UMass Lowell,2,2,1,1,0,1,1,15,1,0,0,0
2026,78929,Meegan Fahy,SIU Edwardsville,1,1,1,0,1,0,0,0,0,0,0,0
2026,78930,Hayven Smith,Illinois,0,1,0,0,4,0,0,0,0,0,0,0
2026,78931,Kendall Puryear,Purdue,40,25,29,41,44,25,0,0,0,0,0,0
2026,78932,Ma'Riya Vincent,Missouri,8,8,4,1,4,0,3,7,3,0,0,0
2026,78933,Emely Rodriguez,Iowa,13,7,4,3,10,0,1,6,1,0,0,0
2026,78934,Summer Yancy,UCF,32,33,12,6,16,1,16,40,14,0,0,0
2026,78936,Meloney Thames,Southern Miss,51,58,7,34,67,6,41,130,31,0,0,0
2026,78937,Mahogany Chandler-Roberts,UCF,66,55,35,20,55,15,5,9,5,0,0,0
2026,78938,Naia Tanuvasa,Utah Valley,8,4,5,5,12,2,1,14,1,0,0,0
2026,78939,Adena Webster,Monmouth,0,1,0,0,2,0,1,1,1,0,0,0
2026,78940,Felicia Jacobs,Temple,13,19,9,6,18,5,0,0,0,0,0,0
2026,78941,Kelian Cedano,Temple,24,23,12,2,14,0,8,23,7,0,0,0
2026,78942,Chantelle Stuart,Furman,33,37,5,19,62,1,13,34,11,0,0,0
2026,78943,Brooklyn Shamblin,USC,0,1,0,0,0,0,1,1,1,0,0,0
2026,78945,Japrix Stubbs,Weber St.,0,1,0,1,1,1,2,3,2,0,0,0
2026,78947,Saniya Burks,Texas St.,41,42,5,48,77,8,56,120,42,0,0,0
2026,78948,Takeira Ramey,Texas St.,1,3,0,0,5,0,0,4,0,0,0,0
2026,78949,Heather Baymon,Northern Colorado,22,34,5,37,60,11,62,128,54,0,0,0
2026,78950,Yves Cox,Arkansas St.,45,24,32,4,8,4,0,0,0,0,0,0
2026,78951,Kelly Tumlin,Cal St. Northridge,4,7,2,0,1,0,14,42,9,0,0,0
2026,78953,Sereniti Roberts-Adams,Oakland,49,34,38,4,11,1,0,0,0,0,0,0
2026,78954,Ava Watson,Ohio St.,30,25,15,15,28,9,42,76,39,0,0,0
2026,78955,Samaria Taylor,Furman,7,10,2,7,19,2,2,3,2,0,0,0
2026,78956,Talia Dial,Niagara,44,71,18,5,30,2,61,150,56,0,0,0
2026,78957,Marisa Smith,Bucknell,0,0,0,0,2,0,0,0,0,0,0,0
2026,78960,Ramiya White,Kansas St.,16,7,12,1,9,0,0,0,0,0,0,0
2026,78961,Erika Aspajo,Cal St. Northridge,44,49,11,7,21,1,13,23,8,0,0,0
2026,78962,Gwendlyn McGrew,Incarnate Word,14,18,5,14,33,5,44,82,36,0,0,0
2026,78964,Kat Righeimer,Northwestern,6,2,4,2,2,0,7,14,7,0,0,0
2026,78965,Tayla Thomas,Northwestern,86,70,51,11,35,10,7,28,7,0,0,0
2026,78966,Azailah Funches,Oral Roberts,21,16,11,13,11,6,3,12,3,0,0,0
2026,78967,Gracie Sorenson,Utah Valley,29,27,18,26,36,20,0,0,0,0,0,0
2026,78968,Ritorya Tamilo,Hawaii,54,34,37,3,12,1,5,9,4,0,1,0
