player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,3p/100?,dob,bt_fetch_year
Karinna Trotter,Oakland,Horz,24,17.7,83.4,14.1,50,59.09,9.3,21.8,4.6,40.5,17,25,0.68,11,22,0.5,0,0,0,4.4,2.2,113.6,Fr,6-2,32,-0.00686922,75.9779,7.7,2026,81282,"South Milwaukee, WI",,0.23809525,9,14,2,8,0.6429,0.25,0,0,,,98.4361,96.926,0.653782,49.0757,-3.30876,-3.78981,0.481047,-5.65692,9.12,-5.47602,-0.180902,0.76,1.68,2.44,0.2,0.4,0.36,1.76,PF/C,0,,2026
Megan Verbeeten,North Florida,ASun,4,5.3,76.6,20.1,38.6,38.64,5.9,3.9,7.8,19,0,0,0,4,12,0.333,3,10,0.3,7.1,2.8,0,Fr,5-9,8,0.136952,78.8682,2,2026,81283,"Crawley, United Kingdom",,0.33333333,3,8,1,4,0.375,0.25,0,0,,,98.6536,97.1896,1.07909,11.2036,-2.80001,-3.74793,0.947918,0.231269,15.66,0.893694,-0.662425,0.8,0.8,1.6,0.4,0.6,0.8,4.4,Combo G,9.4492,,2026
Tateyoina Harris,Coastal Carolina,SB,28,33.7,111.5,14.8,51.9,53.3,18.2,17.2,8,16.7,26,51,0.51,40,76,0.526,0,1,0,3.6,3.1,66.2,Jr,6-0,15,1.32652,102.573,4.7,2026,81284,"Camden, SC",,0.79990997,39,73,1,3,0.5342,0.3333,0,0,,,86.8251,86.7908,1.57999,104.466,5.13726,2.73865,2.39861,2.36507,15.0367,1.86637,0.498703,2.7333,2.7667,5.5,0.5333,0.9,0.5667,4.1,Wing G,0.130696,,2026
Lola Bond,Western Kentucky,CUSA,17,14.2,51,14.1,29.2,29.17,3.8,5.6,12.8,42.3,0,0,0,4,8,0.5,2,16,0.125,0,3,0,Fr,5-4,0,-1.00089,45.2713,1.3,2026,81285,"Pewaukee, WI",,0.62504219,3,4,1,4,0.75,0.25,0,0,,,102.199,101.225,0.549355,25.5427,-8.94239,-6.50019,-2.44221,-7.85454,9.9389,-5.98738,-1.86717,0.2778,0.4444,0.7222,0.5556,0.4444,0,0.9444,Wing G,5.95093,,2026
Mallory Shetley,Western Illinois,OVC,29,72.8,93.7,23.1,48.5,51.68,5.9,9.8,11.3,21,57,88,0.648,130,268,0.485,0,0,0,2.7,1.6,32.8,--,6-0,10,1.88367,94.8422,2.6,2026,81286,"Bourbon, MO",,0.67604108,76,131,54,137,0.5802,0.3942,0,0,,,92.2638,94.2622,2.41867,155.281,-1.46014,-1.4119,-0.048236,-1.08508,28.0406,-0.422353,-0.66273,1.2812,2.625,3.9062,1.5,0.7812,0.7188,10.5625,PF/C,0,,2026
Sidney Skrobot,Western Illinois,OVC,24,7.5,55.7,17.9,31.6,34.66,4.4,18.1,0,33.4,3,6,0.5,3,11,0.273,2,8,0.25,5.1,1.3,31.6,Fr,6-1,24,-0.299976,52.2155,6.9,2026,81287,"Sudbury, On, Canada",,0,3,7,0,4,0.4286,0,0,0,,,87.637,90.0259,0.3523,19.0873,-11.8245,-9.69537,-2.12912,-10.1205,4.2519,-9.31477,-0.805733,0.1481,0.7407,0.8889,0,0.1481,0.1481,0.963,Wing G,5.29624,,2026
Remi Langmaid,Houston Christian,Slnd,7,3,39,21.4,14.7,14.71,3.4,3.4,0,0,0,0,0,1,2,0.5,1,15,0.067,0,1.7,0,Sr,5-8,1,-0.623849,38.5223,6,2026,81289,"Melbourne, Australia",,0,1,2,0,0,0.5,,0,0,,,101.363,105.548,0.209509,4.95444,-16.0833,-7.92557,-8.15771,-15.9406,6.05,-11.5252,-4.41541,0.125,0.375,0.5,0,0.25,0,1.75,Wing G,26.1403,,2026
Kailee Beaudion-Foliaki,Northeastern,CAA,25,34.5,70.6,19.3,38.8,42.85,4.2,8.3,10.7,34.5,20,33,0.606,29,77,0.377,5,17,0.294,0.3,2.2,35.1,Fr,6-0,1,-0.492323,67.3101,4.2,2026,81290,"Sugarland, TX",,0.43478261,12,26,17,51,0.4615,0.3333,0,0,,,100.906,105.864,0.683112,67.4638,-8.44579,-5.66342,-2.78236,-8.57645,16.356,-5.78414,-2.79231,0.6,1.16,1.76,0.8,0.6,0.04,3.72,Wing G,2.46442,,2026
Anna Hurst,Miami OH,MAC,21,2.9,60.2,14.8,31.3,31.25,6.4,12,4.7,30.6,0,0,0,1,4,0.25,1,4,0.25,0,1.5,0,Fr,5-8,11,-0.136817,54.412,5.3,2026,81291,"Silver Lake, OH",,0.66717788,1,3,0,1,0.3333,0,0,0,,,89.9062,88.4443,0.186847,6.76169,-7.04193,-5.99417,-1.04776,-9.78163,2.5435,-7.95902,-1.82261,0.087,0.1739,0.2609,0.087,0.1304,0,0.2174,Wing G,5.9636,,2026
Emma Leon,Liberty,CUSA,29,38.9,70.9,16.4,35.1,38.13,1.9,7.2,10.3,32,11,14,0.786,14,50,0.28,15,54,0.278,0.5,2.9,13.5,Fr,5-6,24,-0.463323,67.631,3.9,2026,81292,"Barcelona, Spain",,0.6828973,10,28,4,22,0.3571,0.1818,0,0,,,94.5316,95.7678,1.21277,81.0645,-3.08541,-2.9424,-0.143004,-4.1282,15.7581,-4.63232,0.504128,0.2258,1.0323,1.2581,0.9032,0.871,0.0968,3.3226,Combo G,7.26535,,2026
Nyla McFadden,Penn St.,B10,28,33.2,102.8,16.6,53.1,57.63,4.7,17.8,11.6,24.8,23,28,0.821,35,65,0.538,11,32,0.344,0.5,2.2,28.9,Fr,5-0,8,1.43298,106.19,6.2,2026,81293,"Fort Lauderdale, FL",,0.90003727,24,37,11,28,0.6486,0.3929,0,0,,,106.671,93.5474,1.17808,79.6066,2.93014,3.20459,-0.274449,1.3534,13.8321,1.42881,-0.0754153,0.5714,2.2857,2.8571,0.9643,0.5714,0.0714,4.5,Wing F,4.39572,,2026
Jana Vesic,Seattle,WCC,28,71.7,76.2,20.6,43.9,47.22,1.5,6.1,18.8,30.8,33,44,0.75,64,146,0.438,22,75,0.293,0.6,1.2,19.9,Fr,5-7,9,-0.00748471,76.1262,2.5,2026,81294,"Belgrade, Serbia",,0.78124999,48,97,16,49,0.4948,0.3265,0,0,,,111.643,111.407,0.675823,118.196,-8.27146,-3.8304,-4.44106,-7.88915,28.2933,-3.53822,-4.35093,0.3667,1.5667,1.9333,2.5,0.6,0.1667,8.3,Combo G,5.17031,,2026
Tea Cleante,Penn St.,B10,28,74,94.5,16.2,48.3,49.65,1.6,4.1,15.1,23.2,23,38,0.605,58,113,0.513,35,116,0.302,0.5,2.8,16.6,Fr,5-0,19,2.22785,97.1397,2.1,2026,81295,"Laxou, France",,1.3114385,48,87,10,26,0.5517,0.3846,0,0,,,110.846,96.567,2.30192,146.494,2.49798,3.63921,-1.14123,1.71025,30.8,1.95475,-0.244495,0.4286,1.1786,1.6071,2.8571,1.6429,0.1786,8.7143,Scoring PG,7.14899,,2026
Grace Knox,LSU,SEC,33,43.6,130,17.5,62.1,66.05,11.8,13.2,4.2,16.4,65,87,0.747,113,182,0.621,0,0,0,4,1.7,47.8,Fr,6-2,2,3.81356,135.598,5.4,2026,81296,"Las Vegas, NV",98.8,0.52945741,94,134,19,48,0.7015,0.3958,0,0,,,81.4451,73.4267,2.87436,138.699,12.0898,8.88593,3.20383,10.1243,18.503,6.70697,3.41737,2,2.6061,4.6061,0.5455,0.6061,0.697,8.8182,PF/C,0,,2026
Rachael Okokoh,Penn St.,B10,25,12.8,90.3,13.1,45,50.95,11.5,18.1,4,29.9,10,17,0.588,9,20,0.45,0,0,0,3.7,2.1,85,Fr,5-0,25,0.232775,87.4192,7.8,2026,81297,"Ottawa, Canada",,0.36363636,8,15,1,5,0.5333,0.2,0,0,,,104.889,92.8312,0.526447,33.0063,1.65793,0.755169,0.902761,-2.30562,5.98,-2.26353,-0.0420931,0.6,1,1.6,0.16,0.24,0.24,1.12,PF/C,0,,2026
Sajol Thornhill,Saint Francis,NEC,28,37.9,58.5,12.4,21.6,24.4,3.8,4.5,7.2,15.6,9,17,0.529,10,35,0.286,7,60,0.117,0.5,3.7,17.9,So,5-5,12,-1.60367,46.7516,3.3,2026,81299,,,1,10,28,0,7,0.3571,0,0,0,,,100.482,109.56,0.470568,83.2551,-8.17103,-5.22104,-2.94999,-8.58145,15.7241,-7.46762,-1.11383,0.5517,0.6552,1.2069,0.5172,1.0345,0.069,1.7931,Combo G,7.74665,,2026
Holland Harris,Clemson,ACC,22,14,88.8,18.7,43.8,43.75,11.4,19,6.2,21,5,13,0.385,12,32,0.375,6,16,0.375,4,1.3,27.1,Fr,6-1,0,0.395732,89.5541,3.8,2026,81300,"Orlando, FL",87.4,0.49990838,10,23,2,9,0.4348,0.2222,0,0,,,87.4606,82.1161,1.06946,38.734,1.43635,-0.979355,2.41571,-0.597231,8.5409,-1.17598,0.578753,0.8182,1.3636,2.1818,0.2727,0.1818,0.3182,2.1364,Wing G,5.25447,,2026
Ja'naya Meyers,North Carolina A&T,CAA,23,17,67.8,28.5,44.9,49.04,4.5,11.3,21.5,42.8,17,30,0.567,19,44,0.432,2,5,0.4,1.8,6.1,61.2,Fr,5-9,12,-0.0369872,74.8105,9.7,2026,81301,"Orange, NJ",,0.46341786,15,32,4,12,0.4688,0.3333,0,0,,,85.0447,86.0544,0.854828,49.1166,-5.34227,-7.17318,1.83091,-6.27972,8.4,-8.58886,2.30914,0.4444,0.963,1.4074,0.7037,1,0.1481,2.9259,Scoring PG,1.60799,,2026
Jamyia Lindsey,North Carolina A&T,CAA,25,65.8,74.2,12.8,37.4,44.01,3,8.9,18.8,39.5,29,45,0.644,16,43,0.372,11,44,0.25,0.8,2.4,51.7,Fr,5-6,23,-1.11328,64.4683,3,2026,81302,"Rockingham, NC",,1,11,23,5,21,0.4783,0.2381,0,0,,,95.7503,99.0441,1.8177,132.077,-3.35167,-2.69264,-0.659029,-4.4402,26.5828,-4.38835,-0.0518483,0.6897,2.1034,2.7931,2.3793,1.069,0.1724,4.1379,Scoring PG,3.65585,,2026
Aniya McDonald-Perry,New Haven,NEC,27,88,105.9,19.8,45,52.62,14.5,15.4,15.8,19.8,89,113,0.788,109,236,0.462,0,6,0,3.3,4.3,46.7,Jr,5-10,10,2.50718,96.7386,2.5,2026,81303,,,1.04685316,95,191,14,45,0.4974,0.3111,0,0,,,89.7127,98.5471,2.39942,219.889,3.54034,1.92986,1.61047,2.21412,34.7897,2.3167,-0.102571,4.5172,4.5517,9.069,2.3103,2.6897,1,11.3793,Wing F,0.386156,,2026
Jade Hamilton-Gill,Chicago St.,NEC,11,7,86.9,7.3,50,43.6,11.6,19.7,6.2,33.1,0,2,0,3,6,0.5,0,0,0,4.6,1.8,33.3,Fr,5-0,5,-0.230882,68.0329,16.5,2026,81304,"Chicago, IL",,0.75000006,3,5,0,1,0.6,0,0,0,,,97.3306,97.9746,0.571187,20.8904,-4.03446,-3.41181,-0.622651,-8.91701,8.1455,-9.05653,0.139519,0.9091,1.4545,2.3636,0.2727,0.2727,0.3636,0.5455,PF/C,0,,2026
Delainey Miller,Santa Clara,WCC,32,47.7,92.6,23.3,43.3,47.36,7.1,20.1,12.1,19.5,54,86,0.628,82,187,0.439,10,37,0.27,2.7,1.7,38.4,Fr,5-10,20,1.45984,98.2526,3.7,2026,81307,"Aurora, CO",,0.81036407,54,114,28,73,0.4737,0.3836,0,0,,,90.9959,90.0088,1.86643,140.169,-0.772341,-0.936158,0.163817,-0.202961,19.3559,0.212698,-0.415659,1.7059,3.9706,5.6765,1.3824,0.7353,0.6471,7.9706,Wing G,3.2319,,2026
Londyn Walker,North Carolina A&T,CAA,5,2.3,60.1,23.5,14.3,28.54,0,8.8,26.7,30.5,3,4,0.75,1,6,0.167,0,1,0,4.5,2.4,57.1,Fr,5-8,2,-0.163782,66.0873,4.9,2026,81308,"Atlanta, GA",,0.75008754,1,3,0,3,0.3333,0,0,0,,,94.008,94.2219,0.388309,4.92388,-11.2583,-9.51873,-1.73962,-5.94374,4.3571,-4.68117,-1.26257,0,0.2857,0.2857,0.4286,0.2857,0.1429,1,Combo G,2.37702,,2026
Kate Schat,Santa Clara,WCC,31,24.9,93.2,15.8,47.8,48.86,2,7.6,8.6,19,11,21,0.524,11,26,0.423,21,63,0.333,0,1.3,23.6,Fr,5-9,3,0.43307,88.3179,2.4,2026,81309,"Redwood Valley, CA",,0.90477689,10,21,1,5,0.4762,0.2,0,0,,,99.0761,98.2451,0.713288,50.8014,-2.83427,0.0562118,-2.89048,-2.32501,10.9758,-0.685298,-1.63971,0.303,0.8485,1.1515,0.5758,0.303,0.0303,3.4848,Combo G,10.5418,,2026
Ruth Banjoko,Arkansas Pine Bluff,SWAC,17,5.4,83.3,7.5,40,51.78,1.6,5,6,34.2,3,4,0.75,2,4,0.5,0,1,0,0,2.6,80,Fr,6-0,21,-0.164312,63.7642,4.3,2026,81310,"Cape Girardeau, MO",,0.39992803,2,2,0,2,1,0,0,0,,,100.516,111.165,0.092955,10.6142,-8.3879,-4.3189,-4.069,-7.58972,4.4556,-5.1332,-2.45652,0.2222,0.2222,0.4444,0.1111,0.2778,0.0556,0.6111,Wing G,0.856803,,2026
Gina Davorija,DePaul,BE,32,41.1,79.9,14,38.5,39.81,1.6,7.1,13,22.7,7,10,0.7,26,46,0.565,16,84,0.19,1.1,2.1,7.7,Fr,5-9,0,-0.0132048,75.9701,3.3,2026,81311,"Glenview, IL",,1.2,21,33,5,13,0.6364,0.3846,0,0,,,103.673,97.6671,1.17169,85.1014,-2.94037,-1.57202,-1.36835,-3.19903,16.4438,-2.81005,-0.388976,0.2812,0.9062,1.1875,1.125,0.625,0.1875,3.3438,Combo G,8.87883,,2026
Kailah Correa,Delaware,CUSA,29,75,80,21.4,41.8,47.56,1.2,7.4,17.3,30.7,62,76,0.816,77,193,0.399,22,70,0.314,0.1,1.6,28.9,Fr,5-4,1,0.463334,80.3539,2,2026,81312,"Lebanon, PA",,0.67891449,25,64,52,129,0.3906,0.4031,0,0,,,96.7392,100.086,2.02139,155.571,-5.8377,-3.50316,-2.33454,-5.74361,32.37,-3.46579,-2.27783,0.4667,2.1,2.5667,2.4667,0.9,0.0333,9.7667,Combo G,4.22278,,2026
Madison Hoffmann,Green Bay,Horz,5,0.5,97.1,23.7,50,50,0,15.2,0,0,0,0,0,2,4,0.5,0,0,0,0,0,0,Fr,6-1,13,0.0947841,95.4376,16.9,2026,81313,"Round Lake, IL",,0,2,2,0,2,1,0,0,0,,,91.3568,98.6481,0.0963473,1.267,-11.0811,-3.81664,-7.26449,-9.19168,1.42,-9.10848,-0.0831924,0,0.2,0.2,0,0,0,0.8,Wing G,0,,2026
Asa Wolfram,Idaho St.,BSky,29,27.1,97.4,19.8,44.9,50,12.3,10.8,6.2,21,21,25,0.84,41,86,0.477,2,12,0.167,4,1.1,25.5,Fr,6-2,13,0.747102,95.9603,4.6,2026,81314,"Hveragerdi, Iceland",,0.45837499,29,54,12,32,0.537,0.375,0,0,,,89.7907,91.4585,1.00701,58.4191,-1.35448,-1.31455,-0.0399249,-1.25354,11.04,-0.857726,-0.395809,1.2333,1,2.2333,0.3667,0.2,0.3333,3.9,Wing G,2.18064,,2026
Lia Hanson,Vermont,AE,18,6,59.6,23.1,28.3,28.33,4.9,10.8,2.5,17.9,0,0,0,4,18,0.222,3,12,0.25,2.7,0,0,Fr,5-10,10,-0.246782,60.0381,1.5,2026,81316,"Bellevue, WA",,0.66666665,1,4,3,14,0.25,0.2143,0,0,,,90.7259,95.0174,0.353974,11.6202,-11.9085,-8.80997,-3.09857,-11.5241,5.45,-7.2464,-4.27773,0.2,0.55,0.75,0.2,0.1,0.15,1.6,Wing G,9.82723,,2026
Maeva GAUFFRENET,Idaho St.,BSky,29,42.8,80.7,19.8,42.2,47.51,1.1,7.5,13.8,32.5,31,40,0.775,15,47,0.319,28,88,0.318,0.8,2.8,29.6,Fr,5-8,18,0.197007,79.501,5.3,2026,81318,"Toucy, France",,0.70173685,10,27,5,20,0.3704,0.25,0,0,,,88.5669,90.212,1.66431,97.1139,-3.63811,-3.23507,-0.403039,-3.65585,17.37,-4.24377,0.587914,0.1667,1.0667,1.2333,1.3333,0.8667,0.1333,5.3667,Scoring PG,10.1254,,2026
Maggie Hutka,Montana,BSky,14,9.7,59.5,16.6,27.5,27.64,9.5,19,8.6,29.6,2,8,0.25,4,10,0.4,1,10,0.1,1.7,3.4,40,Sr,6-0,24,-0.519351,58.2094,3.4,2026,81320,"Royse City, TX",,0.45452067,4,10,0,0,0.4,,0,0,,,97.3784,93.3166,0.718313,27.0067,-5.90066,-5.80822,-0.0924386,-5.86037,9.1,-4.90755,-0.95282,0.8,1.4667,2.2667,0.3333,0.5333,0.1333,1.1333,Wing G,4.90249,,2026
Ella Bradley,Eastern Kentucky,ASun,23,50.5,103.7,12.5,45.8,48.69,5.1,12.1,16.3,18.2,15,19,0.789,28,56,0.5,18,64,0.281,2,1.6,15.8,Sr,6-1,32,1.0594,87.073,2.1,2026,81321,"Cambridge, New Zealand",,2.57692324,26,49,2,7,0.5306,0.2857,0,0,,,86.4611,93.1351,2.44263,126.771,1.95851,0.215491,1.74301,1.8842,27.748,0.464196,1.42,1.4,3.2,4.6,2.68,0.84,0.56,5.4,Combo G,5.59108,,2026
Elisha Dykstra,Toledo,MAC,22,8.6,16.1,9.2,0,0,3.3,4.3,4.8,40.8,0,4,0,0,5,0,0,6,0,0.9,1.1,36.4,Fr,5-11,22,-1.11383,10.0184,4.1,2026,81322,"Comstock Park, MI",,0.42852447,0,4,0,1,0,0,0,0,,,96.0883,96.944,0.357509,16.495,-7.50544,-7.08523,-0.420206,-11.4187,4.7391,-9.45228,-1.96644,0.1739,0.1739,0.3478,0.1304,0.087,0.0435,0,PF/C,3.21762,,2026
Amaya Harris,North Carolina Central,MEAC,27,29.5,56.7,20.1,30.5,35.97,2.5,9,14.2,37,22,43,0.512,13,53,0.245,7,24,0.292,0.6,2.9,55.8,Fr,5-7,11,-0.815925,56.2948,5.5,2026,81323,"Powder Springs, GA",,0.6000232,11,34,2,19,0.3235,0.1053,0,0,,,90.6182,97.1449,0.863375,69.2982,-9.24246,-8.22041,-1.02204,-9.05751,12.7483,-8.07221,-0.985297,0.3103,1.1379,1.4483,1.0345,0.7586,0.069,2.7931,Combo G,3.81552,,2026
Olivia Kim,Yale,Ivy,14,11.5,73.9,13.9,43.8,43.17,3.5,14.9,6.4,30.3,2,6,0.333,0,5,0,7,19,0.368,0,3.7,25,Fr,5-8,0,-0.359014,64.7239,4.1,2026,81324,"Broomfield, CO",,0.44439259,0,1,0,4,0,0,0,0,,,94.3844,98.0906,0.629059,26.627,-3.63264,-2.6612,-0.971439,-3.95,9.0143,-3.37024,-0.579754,0.2857,1.2143,1.5,0.2857,0.5714,0,1.6429,Combo G,8.88476,,2026
Grace Minihane,Navy,Pat,12,4.5,123.4,13.8,56.7,56.68,1.9,22,7.6,0,2,4,0.5,7,12,0.583,1,3,0.333,0,0,26.7,Fr,6-0,24,0.472217,106.276,3.7,2026,81325,"Colorado Springs, CO",,1,6,8,1,4,0.75,0.25,0,0,,,89.3762,97.076,0.331706,10.3414,-2.76738,-0.195174,-2.5722,1.59294,5.1231,1.38044,0.212498,0.0769,0.9231,1,0.1538,0.0769,0,1.4615,Wing G,3.17859,,2026
Sidney Quinn,Navy,Pat,14,4.8,64.1,14.2,30.8,33.48,0,3.7,8.9,28.2,1,1,1,1,1,1,2,12,0.167,3.5,3,7.7,Fr,6-2,3,-0.303602,55.1549,4.1,2026,81326,"Verona, NJ",,0.66674999,0,0,1,1,,1,0,0,,,89.1554,97.0416,0.305237,11.1861,-4.31512,-4.95901,0.643892,-4.81152,4.7733,-5.70493,0.893415,0,0.1333,0.1333,0.2667,0.2,0.1333,1,Scoring PG,11.9197,,2026
Laila Grant,Jackson St.,SWAC,19,12.8,82.5,14.1,33.3,35.57,8.1,17,9.4,16.1,3,4,0.75,13,33,0.394,0,6,0,2.1,2.3,10.3,Fr,6-2,14,-0.237309,67.7304,7,2026,81327,"Springfield, MO",,1.1666666,9,20,4,13,0.45,0.3077,0,0,,,90.3718,103.97,0.398674,33.0643,-5.28478,-4.55575,-0.729029,-6.61992,8.555,-5.81557,-0.804345,0.8,1.2,2,0.35,0.3,0.15,2.05,Wing G,2.27015,,2026
Coco Urlacher,Saint Mary's,WCC,7,1.9,80.7,21.1,35.7,35.71,32.1,5.2,0,24.8,0,0,0,1,2,0.5,1,5,0.2,0,0,0,Fr,5-10,11,0.108918,85.6721,3.4,2026,81328,"Palatine, IL",,0,1,2,0,0,0.5,,0,0,,,101.366,101.77,0.188974,2.62727,-10.6215,-0.936616,-9.68485,-10.0427,4.625,-1.53074,-8.51197,0.875,0.25,1.125,0,0.125,0,0.625,Stretch 4,13.1235,,2026
Angel Wilkinson,Jackson St.,SWAC,27,56.9,83.1,19.2,37.6,40.89,5.6,8.5,11.2,21.7,31,46,0.674,32,91,0.352,33,126,0.262,0.3,3.3,21.2,Jr,5-8,12,0.129056,77.6734,3.2,2026,81329,"Brookhaven, MS",,0.70000561,25,51,7,40,0.4902,0.175,0,0,,,92.922,101.877,1.43132,132.657,-3.58874,-2.10318,-1.48556,-3.25013,25.2036,-2.48862,-0.76151,1.3929,1.8571,3.25,1.25,1.5357,0.0714,7.5,Combo G,10.7244,,2026
Sofia Ekh,Idaho,BSky,16,5.4,77.9,13.6,30.6,32.54,8.2,6.7,6.8,22,1,1,1,4,8,0.5,1,10,0.1,0,0,5.6,Fr,5-7,6,-0.144066,66.8454,1.7,2026,81330,"Hagersten, Sweden",,1,3,7,1,1,0.4286,1,0,0,,,97.4524,101.943,0.250272,10.1589,-5.08577,-2.5078,-2.57797,-7.40105,5.8778,-4.02921,-3.37184,0.3333,0.3333,0.6667,0.2222,0,0,1.7222,Wing G,7.43693,,2026
Sophia Gibson,Yale,Ivy,10,7.4,68.6,16,37.5,40.24,8.2,21.8,2.6,31.6,3,6,0.5,6,16,0.375,0,0,0,4.8,0.7,37.5,Fr,6-4,33,-0.317746,64.966,6.9,2026,81332,"Taylor Mill, KY",,0.14285715,5,12,1,4,0.4167,0.25,0,0,,,94.9142,93.5155,0.698132,16.8499,-8.96864,-7.36577,-1.60287,-9.04148,8.15,-7.29618,-1.7453,0.6,1.6,2.2,0.1,0.1,0.4,1.5,PF/C,0,,2026
Dorka Kastl,Yale,Ivy,16,35.8,68,11.8,32.7,34.57,3.4,19.5,18,35.7,5,10,0.5,14,33,0.424,2,19,0.105,9.5,2.7,19.2,Fr,6-2,32,-1.50528,58.0666,5.1,2026,81334,"Budapest, Hungary",,1.28571429,7,16,7,17,0.4375,0.4118,0,0,,,89.7807,91.6433,2.20445,97.0879,1.80428,-3.84321,5.64749,0.128692,24.4812,-4.21681,4.3455,0.75,4.3125,5.0625,2.25,1.125,2.375,2.4375,Stretch 4,2.85404,,2026
Quinn VanSickle,Pepperdine,WCC,2,1.1,18.4,12,0,0,8.8,0,0,67.8,0,0,0,0,0,0,0,1,0,0,0,0,Fr,5-8,11,-1.48331,14.2498,5.8,2026,81335,"Castle Rock, CO",,0.49992499,0,0,0,0,,,0,0,,,104.428,110.705,0.179489,1.62838,-12.6884,-9.06858,-3.61983,-16.0646,7.4667,-9.07824,-6.98635,0.3333,0.6667,1,0.3333,0,0,2,PF/C,3.96454,,2026
Ariana Meriedy,Temple,Amer,24,12.7,82.5,21.5,48.3,47.13,4.4,16.8,7,23.5,4,13,0.308,24,53,0.453,3,6,0.5,6.1,1,22,Fr,6-2,0,0.248267,86.7773,5.8,2026,81336,"Forestville, MD",,0.33327999,18,29,6,24,0.6207,0.25,0,0,,,93.1627,92.7546,0.597365,35.1423,-3.22318,-4.25688,1.0337,-1.39084,6.8708,-2.512,1.12116,0.2917,1.0417,1.3333,0.2083,0.125,0.4167,2.5417,PF/C,2.0237,,2026
Lailah Hatcher,UMKC,Sum,12,3.8,45.2,27.7,17.6,21.83,0,12,18.6,30.3,2,3,0.667,3,17,0.176,0,0,0,0,1.4,17.6,Fr,5-7,3,-0.321277,49.6849,2.9,2026,81337,"Kansas City, MO",,1.41662491,0,5,3,12,0,0.25,0,0,,,107.91,101.095,0.207264,6.62887,-19.0359,-13.6383,-5.39767,-17.6906,4.7933,-10.8554,-6.83518,0.1333,0.4667,0.6,1.1333,0.3333,0,1.6,Scoring PG,0,,2026
Brooke Pulpi,Massachusetts,MAC,10,2.3,116.1,9.5,30,42.52,4.1,16.1,5.9,0,2,2,1,0,0,0,1,5,0.2,4.3,0,40,Fr,5-8,15,0.155905,92.5991,1.5,2026,81338,"Reading, MA",,1.00000001,0,0,0,0,,,0,0,,,90.4372,96.3094,0.208146,4.94572,-0.790245,-0.259868,-0.530377,-1.72843,2.74,-1.05206,-0.676368,0.1,0.4,0.5,0.1,0,0.1,0.5,Wing F,10.4468,,2026
Nevaeh Caffey,Indiana,B10,32,78.9,100.6,16.7,45.8,54.6,2.6,9.9,14.1,22.1,87,107,0.813,70,166,0.422,15,36,0.417,0.4,1.6,53,Fr,5-11,2,2.79312,101.692,3.2,2026,81339,"Warrenton, MO",91.8,1.21543922,65,140,5,26,0.4643,0.1923,0,0,,,101.761,90.1844,3.07,176.551,4.89457,3.06157,1.833,3.33729,31.5781,1.84437,1.49292,0.5938,2.9062,3.5,2.4688,0.875,0.125,8.5,Combo G,2.04741,,2026
Lana Vukcevic,South Florida,Amer,7,2,91.7,18.6,50,75.43,16.8,11.4,0,45.8,5,6,0.833,1,2,0.5,0,0,0,3.6,0,300,Fr,6-5,7,0.210459,92.3444,13.7,2026,81340,"Podgorica, Montenegro",,0,1,2,0,0,0.5,,0,0,,,95.265,97.8883,0.264828,4.80641,-4.84849,-2.35106,-2.49743,-7.68303,3.7571,-8.37492,0.691888,0.5714,0.4286,1,0,0,0.1429,1,PF/C,0,,2026
Lee Teichman,South Florida,Amer,21,8.4,51.9,22.8,28.6,36.82,1,8.4,15.4,48,8,14,0.571,6,16,0.375,0,5,0,0.9,1,66.7,Fr,5-8,22,-0.34173,56.9812,4.8,2026,81341,"Bitan Aharon, Israel",,0.47620001,4,9,2,7,0.4444,0.2857,0,0,,,96.9906,92.4919,0.457107,18.1385,-10.3735,-9.49181,-0.88171,-11.6493,5.1238,-9.21516,-2.4341,0.0476,0.4286,0.4762,0.4762,0.0952,0.0476,0.9524,Combo G,2.60105,,2026
Keeley Parks,Kansas,B12,15,17.6,96.3,16.1,49.3,49.11,0,5.3,12.6,14.4,1,3,0.333,9,21,0.429,18,52,0.346,0.4,2.5,4.1,Fr,5-11,4,0.987535,93.5442,2.9,2026,81342,"Norman, OK",94,1.8,7,10,2,11,0.7,0.1818,0,0,,,96.9076,90.8957,1.55485,43.9859,3.03366,3.51678,-0.483123,2.58752,16.875,1.67368,0.913846,0,0.9375,0.9375,1.125,0.8125,0.0625,5.0625,Combo G,12.0265,,2026
