season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2024,Shay Holle,Texas,B12,Senior,A,B+,A+,A+,A+,B+,A-,A-,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2024,Shaylee Gonzales,Texas,B12,Senior,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B+,A+,A+,A+,A+,A+
2024,Taylor Jones,Texas,B12,Senior,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+
2024,Aicha Coulibaly,Texas A&M,SEC,Senior,A+,A+,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A,A+,A+,A+,A+,A+
2024,Endyia Rogers,Texas A&M,SEC,Senior,A+,A,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A-,A+,A+,A+,A+,A+
2024,Janiah Barker,Texas A&M,SEC,Sophomore,A,B,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2024,Kay Kay Green,Texas A&M,SEC,Senior,C+,D+,B,C+,B,D+,D+,C,C-,A,A-,B,B-,B-,B-,B-,A,B,B+,C+,C+,A-,B,D,B+,B-,B,D,B+,B-,B+,C+,B-
2024,Lauren Ware,Texas A&M,SEC,Senior,A-,B,A+,A,A+,B,B+,B+,B+,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2024,Maliyah Johnson,Texas A&M,SEC,Senior,B-,C-,B,B-,B+,C-,C-,C+,C,A+,A,B-,B-,B-,B,B-,A,B+,B,B-,B-,A-,B,D+,B,B,B-,D+,B,B,B,B-,B
2024,Sahara Jones,Texas A&M,SEC,Senior,B,C+,A-,B+,A-,C+,C+,B-,B-,A+,A+,B+,B+,B+,B+,B+,A-,A-,A,B+,B+,A,B+,C,A-,A-,B+,C+,A-,B+,A,B+,B+
2024,Solè Williams,Texas A&M,SEC,Freshman,B-,C,B+,B-,A-,C,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B+,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Sydney Bowles,Texas A&M,SEC,Sophomore,B-,D+,B+,C+,B,D+,D+,C,C-,A,A,B,B-,B-,B-,B-,A,B,B+,B-,B-,A,B,D,B+,B,B,D+,B+,B,B+,B-,B-
2024,Tineya Hylton,Texas A&M,SEC,Junior,B,C,B+,B-,B+,C,C,C+,C+,A+,A,B+,B,B,B,B,B+,B+,A-,B,B,A,B+,C-,A-,B+,B+,C-,A-,B+,A+,B,B
2024,Alecia Westbrook,Texas A&M Corpus Chris,Slnd,Senior,B+,B,A+,A-,A+,B,B,B+,A,A+,A+,B,B+,B+,A,A,A,A-,A+,A-,A-,A+,A+,B,A+,A,A+,B,A+,A,A+,B-,A-
2024,Annukka Willstedt,Texas A&M Corpus Chris,Slnd,Junior,C,D+,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B
2024,Bruna Anguera,Texas A&M Corpus Chris,Slnd,Sophomore,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C-,B-,B-,C+,C-,B-,B+,A-,C-,B
2024,Jaeda Whitner,Texas A&M Corpus Chris,Slnd,Junior,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,C+,B,B+,B,B,B-,B-,A-,B-,C,B,B-,B-,C,B,B+,A,C-,B
2024,Maya Ellis,Texas A&M Corpus Chris,Slnd,Junior,C,D+,C-,C-,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B-,B,B-,C,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2024,Mireia Aguado,Texas A&M Corpus Chris,Slnd,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A+,A-,A+,C+,A-
2024,Nabaweeyah McGill,Texas A&M Corpus Chris,Slnd,Senior,C+,C-,C+,C+,A-,C-,C-,C+,B-,B+,B+,C-,C+,B-,B,B,B+,B,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B+,A-,D+,B
2024,Paige Allen,Texas A&M Corpus Chris,Slnd,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2024,Sasha Shishkina,Texas A&M Corpus Chris,Slnd,Senior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C,B,B+,B-,C+,C+,C+,B,C,C-,C,C+,C-,D+,C,B,A-,D+,B-
2024,Tymberlin Criswell,Texas A&M Corpus Chris,Slnd,Junior,C+,C-,C+,C+,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2024,Violeta Verano,Texas A&M Corpus Chris,Slnd,Senior,C,D+,D+,C-,B+,D+,D+,C,C+,B,B,D+,C,C+,C,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,D+,B,B+,D,B-
2024,Alisa Knight,Texas Southern,SWAC,Junior,C-,D+,C-,C-,B,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2024,Anela Thomas,Texas Southern,SWAC,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B+,C+,D+,C+,C+,C,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2024,Ashara Spruill,Texas Southern,SWAC,Freshman,D,D-,F,D,C+,D-,D-,D,C-,C+,C+,D,D,D+,D-,C+,B-,C,F,C-,C-,F,F,D-,F,D+,F,D-,F,C+,B,D-,C-
2024,Daeja Holmes,Texas Southern,SWAC,Junior,C+,C-,C,C,A-,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C,B-,C-,C-,C,B,A-,D+,B
2024,Gretta Galban,Texas Southern,SWAC,Freshman,C-,D+,D,D+,B,D+,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D+,C+,C+,C-,D,D+,D,C,D,D+,D+,B-,B+,D,B-
2024,Imani Morris,Texas Southern,SWAC,Freshman,D-,D-,F,D-,C,D-,D-,D-,D+,C,C,D-,D,D,D+,C,C+,C-,F,D+,D+,F,F,D-,F,D-,F,F,F,C,B-,D-,D+
2024,Jaida Belton,Texas Southern,SWAC,Sophomore,C+,C,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B-,B-,B-,B-,B,C+,C,C+,B,C+,C,C+,B+,A-,D+,B
2024,Jordyn Turner,Texas Southern,SWAC,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B-,C+,B,B+,A,C-,B
2024,Maci Quiller,Texas Southern,SWAC,Freshman,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,D+,C,B,B+,D+,B-
2024,Nya Harmon,Texas Southern,SWAC,Junior,C+,C-,C+,C+,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2024,Shomari Phillips,Texas Southern,SWAC,Junior,C-,D,D,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B-,B+,D,B-
2024,Taniya Lawson,Texas Southern,SWAC,Sophomore,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C-,C+,B-,C+,C,B-,B+,A-,C-,B
2024,Tatyanna Clayburne,Texas Southern,SWAC,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2024,Crystal Smith,Texas St.,SB,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2024,Gara Beth Self,Texas St.,SB,Senior,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C+,D,D+,D+,B,B+,D,B-
2024,Ja'Niah Henson,Texas St.,SB,Senior,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2024,Jaylin Foster,Texas St.,SB,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2024,Julia Coleman,Texas St.,SB,Freshman,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,A-,A,B+,A+,B+,B+,A+,A,B-,A,A-,A,B-,A,A-,A,C+,A-
2024,Kennedy Claybrooks,Texas St.,SB,Sophomore,C-,D,D,D+,B,D,D+,C-,C+,B,B,D,C-,C,C-,B-,B,C+,D,C+,C,C-,D-,D,D,C,D-,D,D,B-,B+,D,C+
2024,Morgan Hill,Texas St.,SB,Senior,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2024,Nicole Leff,Texas St.,SB,Senior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C+,D,D+,D+,B,B+,D,B-
2024,Sierra Dickson,Texas St.,SB,Senior,C,D+,C,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,B-,C+,B-,C-,C-,C,C+,C-,C-,C,B,B+,D+,B
2024,Tiffany Tullis,Texas St.,SB,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,B+,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2024,Timia Jefferson,Texas St.,SB,Senior,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Ashley Chevalier,Texas Tech,B12,Senior,B-,C-,A-,B-,B+,C,C,C+,C+,A+,A,B+,B,B,B,B,B+,B+,A,B,B,A,A-,C-,A-,B+,B+,C-,A-,B+,A+,B,B
2024,Bailey Maupin,Texas Tech,B12,Sophomore,B+,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,B+,A-,B+,B+,A+,A,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A+,B+,A-
2024,Elina Arike,Texas Tech,B12,Senior,C+,D+,B,C+,B,D+,D+,C,C-,A,A,B-,B-,B,B-,B-,B,B,B,B-,C+,A-,B,D,B,B,B-,D+,B,B,B,B-,B-
2024,Jada Wynn,Texas Tech,B12,Sophomore,B-,C-,B+,B-,B+,C-,C-,C+,C,A+,A,B,B,B,B-,B,B+,B+,A-,B-,B,A,B+,D+,B+,B,B,D+,B+,B,A,B,B
2024,Jasmine Shavers,Texas Tech,B12,Sophomore,A-,B,A+,A,A,B,B,B+,B+,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B-,A+,A,A+,B-,A+,A,A+,A,A
2024,Jazmaine Lewis,Texas Tech,B12,Senior,C+,C,B,C+,A-,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2024,Jordyn Merritt,Texas Tech,B12,Senior,B,C+,A,B+,A,C+,C+,B,B-,A+,A+,A,B+,B+,B+,B+,A,A,A,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A,B+,B+
2024,Kelly Mora,Texas Tech,B12,Freshman,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B+,B+,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,B+,A+,B-,A+,A-,A+,B-,A-
2024,Kilah Freelon,Texas Tech,B12,Sophomore,A-,B,A+,A,A,B-,B,B+,B+,A+,A+,A+,A,A,A-,A-,A+,A+,A+,A,A,A+,A,B-,A+,A,A,B-,A,A,A,A,A-
2024,Loghan Johnson,Texas Tech,B12,Freshman,C+,D,B-,C,B-,D,D+,C-,D+,A-,A-,C+,C+,C+,B-,B-,A-,B-,B,C+,C+,B+,B-,D,B-,B-,C+,D,B-,B-,B-,C+,C+
2024,Rhyle McKinney,Texas Tech,B12,Junior,B,C,A,B,B+,C,C,B-,C+,A+,A+,B,B,B+,B,B,A,A-,A+,B,B,A+,A,C-,A,B+,A,C,A,B+,A+,B,B+
2024,Saga Ukkonen,Texas Tech,B12,Junior,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,B+,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2024,Cadence Dykstra,Toledo,MAC,Freshman,C,D+,C+,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B
2024,Emmi Rinat,Toledo,MAC,Junior,B-,C,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2024,Hannah Noveroske,Toledo,MAC,Senior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,B-,A,A-,A,B-,A,A-,A,C+,B+
2024,Jessica Cook,Toledo,MAC,Junior,B-,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2024,Khera Goss,Toledo,MAC,Senior,B-,C+,A-,B-,A-,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A-,B,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Nan Garcia,Toledo,MAC,Senior,B,C+,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2024,Quinesha Lockett,Toledo,MAC,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A+,A-,A+,C+,A-
2024,Sammi Mikonowicz,Toledo,MAC,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2024,Soleil Barnes,Toledo,MAC,Senior,B-,C+,A-,B-,A-,C+,C+,B-,B,A-,A,C+,B,B,B,B+,A-,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Sophia Wiard,Toledo,MAC,Senior,B,B-,A+,B+,A,B-,B,B,A-,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B-,A+,A-,A+,B-,A-
2024,Alexia Nelson,Towson,CAA,Senior,B-,C,B+,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Alina Sendar,Towson,CAA,Junior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2024,Aminata Diakite,Towson,CAA,Junior,C,D+,C+,C,B,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2024,Anaiah Jenkins,Towson,CAA,Freshman,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2024,Anasia Staton,Towson,CAA,Junior,C,D+,C,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2024,Gabby Scott,Towson,CAA,Sophomore,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C,B-,C+,C+,C-,B-,B+,A-,C-,B
2024,India Johnston,Towson,CAA,Sophomore,B-,C+,A,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A+,A-,C+,A-,B,A-,C+,A,B+,A,C,B+
2024,Kayla Morris,Towson,CAA,Sophomore,C+,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Kylie Kornegay-Lucas,Towson,CAA,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A+,C+,A-
2024,Mariah Wilson,Towson,CAA,Junior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2024,Patricia Anumgba,Towson,CAA,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Quinzia Fulmore,Towson,CAA,Junior,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2024,Taiye Johnson,Towson,CAA,Senior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B,B,B+,B,B-,B-,B-,B+,C+,C,C+,B-,C+,C,B-,B+,A-,C-,B
2024,Gabbi Cartagena,Troy,SB,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,B-,B,A-,C-,B
2024,Ja'Mia Hollings,Troy,SB,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,A-,A,B-,A,A-,A,C+,A-
2024,Leilani Augmon,Troy,SB,Junior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2024,Leilani Guion,Troy,SB,Junior,B-,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2024,Makayia Hallmon,Troy,SB,Senior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2024,Nia Daniel,Troy,SB,Senior,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2024,Sharonica Hartsfield,Troy,SB,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2024,Shaulana Wagner,Troy,SB,Junior,B-,C,B+,B-,A,C+,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Tai'Sheka Porchia,Troy,SB,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,A-,A,B-,A+,A-,A+,C+,A-
2024,Zay Dyer,Troy,SB,Sophomore,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B-,B+,A-,C-,B
2024,Amira Mabry,Tulane,Amer,Sophomore,B-,C-,A-,B-,B+,C-,C-,C+,C+,A+,A,A-,B,B+,B,B,A,B+,A,B,B,A,A-,D+,A-,B,A-,C-,A-,B,A,B,B
2024,Chiara Grattini,Tulane,Amer,Junior,D+,D-,C,D,C,D-,D-,D,D,B+,B-,D+,D+,C-,C-,C,B-,C+,C+,D+,C-,B-,C-,D-,C,C-,C-,F,C,C,C+,D+,C-
2024,Hannah Pratt,Tulane,Amer,Senior,C+,D,B+,C,B,D,D+,C-,D+,A,A-,C,C+,B-,B-,B-,B+,B,A-,C+,C+,A,B+,D,B+,B-,B+,D,B+,B-,A-,C+,B-
2024,Irina Parau,Tulane,Amer,Senior,B-,C-,A-,B-,B+,C-,C-,C+,C,A+,A,B+,B,B,B,B,B+,B+,A,B-,B-,A,B+,D+,A-,B,B+,D+,A-,B,A-,B,B
2024,Joy Madison-Key,Tulane,Amer,Freshman,C-,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2024,Kaylah Rainey,Tulane,Amer,Senior,D+,D-,C+,D,C+,D-,D-,D,D,B+,B-,D,D+,C-,C,C,B-,C+,C+,D+,C-,B,C+,D-,C+,C-,C,F,C+,C,C+,D+,C-
2024,Kyren Whittington,Tulane,Amer,Junior,A-,B,A+,A,A,B,B,B+,B+,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B-,A+,A+,A+,B,A+,A,A+,A,A
2024,Marta Galic,Tulane,Amer,Senior,C+,D+,B,C+,B,D+,D+,C,C-,A,A-,B,B-,B,B-,B-,B,B,B+,C+,C+,A-,B,D,B+,B,B,D,B+,B-,B+,C+,B-
2024,McKenzi Carter,Tulane,Amer,Junior,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B,C,C-,C,C+,C-,C-,C+,B,A-,D+,B
2024,Ahrray Young,Tulsa,Amer,Sophomore,B,C,A-,B,A-,C,C+,B-,C+,A+,A+,B+,B+,B+,B,B,A,A-,A,B,B,A,A-,C,A-,B+,A-,C,A-,B+,A,B+,B+
2024,Amira Brown,Tulsa,Amer,Junior,C-,D,B-,D+,C+,D,D,D+,D,B+,B,C,C,B-,C+,C+,A-,C+,B,C,C,B+,B-,D-,B-,C+,C+,D-,B-,C+,B-,C,C
2024,Cam Mathews,Tulsa,Amer,Sophomore,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C-,C+,C+,C+,C-,B-,B,A-,C-,B
2024,Caranda Perea,Tulsa,Amer,Senior,C+,D+,A-,C+,B,D+,D+,C,C-,A,A-,C+,B-,B-,B-,B-,A-,B,A,C+,C+,A,B+,D,A-,B-,B+,D,A-,B-,A-,C+,B-
2024,Delanie Crawford,Tulsa,Amer,Junior,A,B,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A-,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2024,Elise Hill,Tulsa,Amer,Freshman,B-,C,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B-,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2024,Hadley Periman,Tulsa,Amer,Sophomore,B-,C-,A-,B-,B+,C-,C-,C+,C,A+,A,B+,B,B,B,B,B+,B+,A,B-,B-,A,A-,D+,A-,B,B+,C-,A-,B,A-,B,B
2024,Jessika Evans,Tulsa,Amer,Senior,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A,B,C+,B+,B,B,C,B+,B+,A,C,B+
2024,Katia Gallegos,Tulsa,Amer,Senior,B-,D+,B,B-,B,C-,C-,C+,C,A+,A,B,B-,B-,B-,B,B+,B+,B+,B-,B-,A-,B,D+,B+,B,B,D+,B+,B,B+,B-,B
2024,Mady Cartwright,Tulsa,Amer,Freshman,C,D,B,C-,B-,D,D,C-,D+,A-,B+,C-,C+,C+,C+,C+,B,B-,B,C+,C,A-,B,D-,B,C+,B-,D-,B,C+,B,C,C+
2024,Temira Poindexter,Tulsa,Amer,Junior,B,C+,A+,B+,A-,C+,C+,B,B-,A+,A+,A,B+,A,B+,B+,A,A,A+,B+,B+,A+,A,C+,A+,A-,A,C+,A,A-,A+,B+,B+
2024,Ashton Elley,UAB,Amer,Sophomore,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B,B+,A,B+,A+,B+,B+,A+,A,B-,A,B,A,C+,A,A-,A,C+,B+
2024,Denim DeShields,UAB,Amer,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2024,Desiree Ware,UAB,Amer,Sophomore,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C+
2024,Genevive Wedemeyer,UAB,Amer,Freshman,D,D-,D-,D,B-,D,D,D+,C,B-,B-,D,D+,C-,C-,C+,B-,C,D-,C-,C,D,F,D,F,D+,F,D,D-,C+,B,D,C
2024,Jade Weathersby,UAB,Amer,Freshman,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C,C-,C,B,C-,C,C,B,B+,D+,B
2024,Kylee Schneringer,UAB,Amer,Senior,B-,C,B+,B-,A-,C+,C+,B-,B,A-,A-,C,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2024,Maddie Walsh,UAB,Amer,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
