season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2023,Thelma Dis Agustsdottir,Ball St.,74879,6-0,"6'0""",72.0,70.29,"5'10""",-1.71,plays_shorter,70.29,"5'10""",-1.71,plays_shorter
2023,Angel Baker,Mississippi,74882,5-8,"5'8""",68.0,71.59,"6'0""",3.59,plays_taller,71.59,"6'0""",3.59,plays_taller
2023,Carly Bachelor,Creighton,74883,6-0,"6'0""",72.0,72.18,"6'0""",0.18,plays_at_height,72.18,"6'0""",0.18,plays_at_height
2023,Asia Henderson,UNC Wilmington,74884,6-3,"6'3""",75.0,73.48,"6'1""",-1.52,plays_shorter,73.48,"6'1""",-1.52,plays_shorter
2023,Talia Pogi,Oral Roberts,74885,5-9,"5'9""",69.0,68.5,"5'8""",-0.5,plays_at_height,68.5,"5'8""",-0.5,plays_at_height
2023,Yanina Todorova,Fresno St.,74886,5-10,"5'10""",70.0,70.54,"5'11""",0.54,plays_at_height,70.54,"5'11""",0.54,plays_at_height
2023,Emmy Souder,Northern Kentucky,74887,6-1,"6'1""",73.0,73.1,"6'1""",0.1,plays_at_height,73.1,"6'1""",0.1,plays_at_height
2023,Tatiana Brown,Central Connecticut,74888,6-0,"6'0""",72.0,70.61,"5'11""",-1.39,plays_shorter,70.61,"5'11""",-1.39,plays_shorter
2023,Elena Tsineke,South Florida,74889,5-8,"5'8""",68.0,71.16,"5'11""",3.16,plays_taller,71.16,"5'11""",3.16,plays_taller
2023,Anaya Coleman,Monmouth,74890,5-8,"5'8""",68.0,70.4,"5'10""",2.4,plays_taller,70.4,"5'10""",2.4,plays_taller
2023,Taliya Council,North Carolina A&T,74891,6-0,"6'0""",72.0,70.1,"5'10""",-1.9,plays_shorter,70.1,"5'10""",-1.9,plays_shorter
2023,Nairimar Vargas-Reyes,Stony Brook,74893,6-0,"6'0""",72.0,72.31,"6'0""",0.31,plays_at_height,72.31,"6'0""",0.31,plays_at_height
2023,Sarah Shematsi,Kansas St.,74894,6-2,"6'2""",74.0,71.25,"5'11""",-2.75,plays_shorter,71.25,"5'11""",-2.75,plays_shorter
2023,Macey Lee,Samford,74900,6-0,"6'0""",72.0,70.5,"5'11""",-1.5,plays_shorter,70.5,"5'11""",-1.5,plays_shorter
2023,Erin Howard,Florida St.,74902,6-1,"6'1""",73.0,71.91,"6'0""",-1.09,plays_shorter,71.91,"6'0""",-1.09,plays_shorter
2023,Grace Plummer,NJIT,74903,5-9,"5'9""",69.0,69.0,"5'9""",0.0,plays_at_height,69.0,"5'9""",0.0,plays_at_height
2023,Maddie Willett,Cal Poly,74904,5-11,"5'11""",71.0,70.16,"5'10""",-0.84,plays_shorter,70.16,"5'10""",-0.84,plays_shorter
2023,Malia Bambrick,Long Beach St.,74906,5-10,"5'10""",70.0,70.1,"5'10""",0.1,plays_at_height,70.1,"5'10""",0.1,plays_at_height
2023,Seygan Robins,Tennessee Martin,74909,5-8,"5'8""",68.0,69.22,"5'9""",1.22,plays_taller,69.22,"5'9""",1.22,plays_taller
2023,Brianna Livingston,North Florida,74910,5-9,"5'9""",69.0,71.39,"5'11""",2.39,plays_taller,71.39,"5'11""",2.39,plays_taller
2023,Machia Mullens,UMKC,74912,6-0,"6'0""",72.0,72.29,"6'0""",0.29,plays_at_height,72.29,"6'0""",0.29,plays_at_height
2023,Jayla Johnson,Delaware St.,74915,5-8,"5'8""",68.0,69.62,"5'10""",1.62,plays_taller,69.62,"5'10""",1.62,plays_taller
2023,Promise Taylor,Southern Illinois,74916,6-5,"6'5""",77.0,76.98,"6'5""",-0.02,plays_at_height,76.98,"6'5""",-0.02,plays_at_height
2023,Zaria Harleaux,Mississippi Valley St.,74917,6-1,"6'1""",73.0,72.46,"6'0""",-0.54,plays_at_height,72.46,"6'0""",-0.54,plays_at_height
2023,Taylor Mikesell,Ohio St.,74920,5-11,"5'11""",71.0,70.08,"5'10""",-0.92,plays_shorter,70.08,"5'10""",-0.92,plays_shorter
2023,Jazmine Carter,Saint Peter's,74923,6-1,"6'1""",73.0,70.67,"5'11""",-2.33,plays_shorter,70.67,"5'11""",-2.33,plays_shorter
2023,Joiya Maddox,Florida Atlantic,74924,6-0,"6'0""",72.0,69.94,"5'10""",-2.06,plays_shorter,69.94,"5'10""",-2.06,plays_shorter
2023,Aaliyah McQueen,Oakland,74925,5-9,"5'9""",69.0,70.44,"5'10""",1.44,plays_taller,70.44,"5'10""",1.44,plays_taller
