season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2023,Erica Haynes-Overton,Tennessee St.,OVC,Senior,B,B-,A,B,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2023,Ever Walker,Tennessee St.,OVC,Junior,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2023,Gia Adams,Tennessee St.,OVC,Sophomore,C+,C-,C,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C-,C-,C,B-,C-,C-,C,B,B+,D+,B
2023,Kennedy Davis,Tennessee St.,OVC,Junior,D+,D,D,D+,B-,D,D+,C-,C+,B,B-,D,C-,C,C-,B-,B,C+,D,C+,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2023,Kianni Westbrook,Tennessee St.,OVC,Senior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C,C-,C,B-,C-,C-,C,B,B+,D+,B
2023,Lyric Cole,Tennessee St.,OVC,Sophomore,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,C+,B,C+,C,B-,B+,A-,C-,B
2023,Saniah Parker,Tennessee St.,OVC,Sophomore,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2023,Sierra McCullough,Tennessee St.,OVC,Senior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,B-,B,C,C-,C+,B-,C,C,C+,B,A-,D+,B
2023,Zyion Shannon,Tennessee St.,OVC,Freshman,D,D,D-,D,B-,D,D,D+,C,B-,C+,D,D+,C-,D+,C+,B-,C,D-,C-,C,D-,F,D,F,D+,F,D,F,C+,B,D-,C
2023,Anna Walker,Tennessee Tech,OVC,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B-,B+,B+,A-,B,A-,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Ansley Hall,Tennessee Tech,OVC,Junior,C+,C-,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2023,Cayla Cowart,Tennessee Tech,OVC,Freshman,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C-,B-,B-,C+,C-,B-,B+,A-,C-,B
2023,Jada Guinn,Tennessee Tech,OVC,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A+,C+,A-
2023,Jordan Brock,Tennessee Tech,OVC,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B-,C,B,B-,B-,C,B,B+,A,C-,B
2023,Kiera Hill,Tennessee Tech,OVC,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2023,Maaliya Owens,Tennessee Tech,OVC,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Peyton Carter,Tennessee Tech,OVC,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C,B,B+,A,C,B+
2023,Reagan Hurst,Tennessee Tech,OVC,Sophomore,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2023,Reghan Grimes,Tennessee Tech,OVC,Freshman,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A,C-,B
2023,Aaliyah Moore,Texas,B12,Sophomore,B+,B,A+,B+,A+,B,B,B,A-,A+,A+,B,B+,B+,A-,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2023,Amina Muhammad,Texas,B12,Freshman,B+,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,A-,B+,B+,A,A,A+,B+,A-,A+,A,C+,A,A-,A,C+,A,A-,A+,A-,A-
2023,DeYona Gaston,Texas,B12,Junior,A+,A,A+,A+,A+,A-,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2023,Khadija Faye,Texas,B12,Freshman,A+,A,A+,A+,A+,A-,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2023,Ndjakalenga Mwenentanda,Texas,B12,Freshman,B,C+,B+,B+,A-,C+,C+,B,B-,A+,A+,B+,B+,B,B+,B+,A-,A,A-,B+,B+,A,B+,C+,A-,A-,B+,C+,A-,B+,A+,B+,B+
2023,Rori Harmon,Texas,B12,Sophomore,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B+,A+,A+,A+,A+,A+
2023,Shay Holle,Texas,B12,Junior,B+,B-,A+,A-,A,C+,B-,B,B,A+,A+,A+,A-,A,B+,B+,A+,A,A+,B+,A-,A+,A,C+,A+,A,A,C+,A+,A-,A+,A-,A-
2023,Shaylee Gonzales,Texas,B12,Junior,A+,A-,A+,A+,A+,A-,A,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,A+,A+
2023,Sonya Morris,Texas,B12,Senior,A,B,A+,A,A+,B,B+,B+,B+,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2023,Taylor Jones,Texas,B12,Senior,A+,A,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A-,A+,A+,A+,A-,A+,A+,A+,A+,A+
2023,Aaliyah Patty,Texas A&M,SEC,Senior,B,C,A,B,A-,C,C,B-,C+,A+,A+,A,B,B+,B,B,A,A-,A,B,B,A+,A,C-,A,B+,A,C,A,B+,A+,B,B+
2023,Eriny Kindred,Texas A&M,SEC,Sophomore,C-,D-,C,D+,C+,D-,D-,D,D,B+,B,C-,C-,B-,C+,C,B+,C+,C+,C-,C,B,C,D-,C,C,C-,D-,C,C+,C+,C-,C-
2023,Jada Malone,Texas A&M,SEC,Sophomore,C+,D,B-,C,B-,D,D+,C-,D+,A-,A-,C+,C+,B-,B-,B-,B-,B,B-,C+,C+,B+,C+,D,B-,B-,C+,D,B-,B-,B-,C+,C+
2023,Janiah Barker,Texas A&M,SEC,Freshman,B,C+,A,B+,A-,C+,C+,B-,B-,A+,A+,A,B+,A-,B+,B+,A,A-,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,B+,B+,B+
2023,Kay Kay Green,Texas A&M,SEC,Junior,C+,D+,B,C+,B,D+,D+,C,C-,A,A,C+,B-,B-,B-,B-,B+,B,B+,B-,C+,A-,B,D,B,B,B,D,B,B-,A,B-,B-
2023,McKinzie Green,Texas A&M,SEC,Senior,B-,C-,A-,B-,B+,C-,C-,C+,C,A+,A,B+,B,B,B-,B,A-,B+,A,B-,B,A,B+,D+,A-,B,B+,C-,A-,B,A-,B,B
2023,Mya Petticord,Texas A&M,SEC,Freshman,C,D,B,C-,B-,D,D,C-,D+,A-,B+,C-,C+,C+,C+,C+,B,B-,B,C+,C,A-,B,D-,B,C+,B-,D-,B,C+,B,C,C+
2023,Sahara Jones,Texas A&M,SEC,Junior,B,C+,A+,B+,A-,C+,C+,B-,B-,A+,A+,A,B+,B+,B+,B+,A-,A-,A+,B+,B+,A+,A,C,A+,A-,A,C,A,B+,A+,B+,B+
2023,Sydney Bowles,Texas A&M,SEC,Freshman,B-,C-,A-,B-,B+,C-,C-,C+,C,A+,A,B+,B,B,B,B,A-,B+,A,B,B,A,B+,D+,A-,B,B+,C-,A-,B,A,B,B
2023,Tineya Hylton,Texas A&M,SEC,Sophomore,C,D,C+,C-,B-,D,D,C-,D+,A-,B+,C,C+,C,C+,C+,B+,B-,B-,C+,C,B,C+,D-,C+,C+,C+,D-,C+,C+,B-,C,C+
2023,Alecia Westbrook,Texas A&M Corpus Chris,Slnd,Senior,B+,B,A+,B+,A+,B,B,B,A-,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,B-,A-
2023,Annukka Willstedt,Texas A&M Corpus Chris,Slnd,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2023,Bruna Anguera,Texas A&M Corpus Chris,Slnd,Freshman,C,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2023,Hayle Campbell,Texas A&M Corpus Chris,Slnd,Senior,C,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2023,Jaeda Whitner,Texas A&M Corpus Chris,Slnd,Sophomore,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,C+,B,A-,D+,B
2023,Justis Odom,Texas A&M Corpus Chris,Slnd,Junior,C,D+,C,C,B+,D+,C-,C,B-,B+,B,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C-,C-,C,C+,C-,C-,C,B,B+,D+,B-
2023,Kristen Daniels,Texas A&M Corpus Chris,Slnd,Senior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C-,B-,B,C+,D+,C+,C+,C+,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2023,Makinna Serrata,Texas A&M Corpus Chris,Slnd,Senior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,A-,A,B+,A+,B+,B+,A+,A,B-,A+,B+,A,B-,A,A-,A+,C+,A-
2023,Maya Ellis,Texas A&M Corpus Chris,Slnd,Sophomore,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,B-,C,B-,C+,C+,C-,B-,B+,A-,C-,B
2023,Mireia Aguado,Texas A&M Corpus Chris,Slnd,Junior,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B-,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Nabaweeyah McGill,Texas A&M Corpus Chris,Slnd,Junior,D+,D,D-,D+,B,D,D,D+,C+,B-,B-,D,C-,C,C+,B-,B,C+,D-,C,C,D+,D-,D,D-,C,D-,D,D-,B-,B,D,C+
2023,Paige Allen,Texas A&M Corpus Chris,Slnd,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2023,Sasha Shishkina,Texas A&M Corpus Chris,Slnd,Junior,B-,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A-,B,C+,B+,B-,B,C,B+,B+,A,C,B+
2023,Violeta Verano,Texas A&M Corpus Chris,Slnd,Junior,C,D+,C-,C,B+,C-,C-,C,C+,B,B,D+,C+,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Alisa Knight,Texas Southern,SWAC,Sophomore,C,D+,C,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C+,C+,C+,B-,C-,C-,C,B-,C-,C-,C,B,B+,D+,B
2023,Andriana Avent,Texas Southern,SWAC,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A,B+,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Anela Thomas,Texas Southern,SWAC,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2023,Donterria Brown,Texas Southern,SWAC,Freshman,D+,D,D,D+,B,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C,D,D+,D,B-,B+,D,C+
2023,Jaida Belton,Texas Southern,SWAC,Freshman,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B,C,C,C+,B,A-,D+,B
2023,Kamryn Bates,Texas Southern,SWAC,Freshman,C-,D,D-,D+,B,D,D+,C-,C+,B-,B-,D,C-,C,C-,B-,B,C+,D,C+,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2023,Mary Myopo,Texas Southern,SWAC,Sophomore,D,D-,F,D,C+,D-,D,D,C-,C+,C+,D,D,D+,D-,C+,B-,C,F,C-,C-,D-,F,D,F,D+,F,D-,F,C+,B,D-,C-
2023,Micah Gray,Texas Southern,SWAC,Freshman,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2023,Mykaylyn Davis,Texas Southern,SWAC,Junior,C,D+,D+,C-,B+,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2023,Skye Green,Texas Southern,SWAC,Senior,D+,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C,D,D,D,B-,B+,D,C+
2023,Tania Hill,Texas Southern,SWAC,Junior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2023,Taniya Lawson,Texas Southern,SWAC,Freshman,C+,C-,C+,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C,C+,B,A-,D+,B
2023,Zyan Reynolds,Texas Southern,SWAC,Sophomore,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C
2023,Chelsea Johnson,Texas St.,SB,Senior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2023,Da'Nasia Hood,Texas St.,SB,Senior,B,B-,A,B,A,B-,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,A-
2023,Ja'Kayla Bowie,Texas St.,SB,Senior,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2023,Jaeda Reed,Texas St.,SB,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B+,A-,D+,B
2023,Kennedy Taylor,Texas St.,SB,Senior,B,C,B+,B,A-,C+,C+,B-,B-,A+,A+,B+,B+,B,B,B,A,A-,A-,B,B+,A,B+,C,B+,A-,B+,C,B+,B+,B,B+,B+
2023,Lauryn Thompson,Texas St.,SB,Senior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2023,Morgan Hill,Texas St.,SB,Junior,C,D+,C-,C,B,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Nicole Leff,Texas St.,SB,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C-,B-,B-,C+,C-,B-,B+,A-,C-,B
2023,Sierra Brooks,Texas St.,SB,Sophomore,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B-,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Sierra Dickson,Texas St.,SB,Junior,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C,B,B,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2023,Taelour Pruitt,Texas St.,SB,Senior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2023,Tianna Eaton,Texas St.,SB,Senior,B-,C,B,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Ashley Chevalier,Texas Tech,B12,Junior,C+,D+,C+,C,B,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2023,Bailey Maupin,Texas Tech,B12,Freshman,B,C+,A,B+,A,C+,C+,B-,B-,A+,A+,A,B+,A-,B+,B+,A+,A,A,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A,B+,B+
2023,Bre'Amber Scott,Texas Tech,B12,Senior,A,B+,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A+,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A+,A,A+,A
2023,Bryn Gerlich,Texas Tech,B12,Senior,B,C,A,B,A-,C,C+,B-,C+,A+,A+,A-,B+,B+,B,B,A-,A-,A,B,B,A+,A-,C,A,B+,A-,C,A,B+,A,B+,B+
2023,Ella Tofaeono,Texas Tech,B12,Senior,C-,D+,D+,C,B+,D+,D+,C,C+,B,B,D+,C+,C+,B,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,D+,B,B+,D,B-
2023,Jasmine Shavers,Texas Tech,B12,Freshman,B,C+,A,B+,A,C+,C+,B,B-,A+,A+,A-,B+,B+,B+,B+,A-,A,A,B+,B+,A+,A-,C+,A,A-,A-,C+,A,A-,A,B+,B+
2023,Jazmaine Lewis,Texas Tech,B12,Junior,B-,C-,A-,B-,B+,C,C,C+,C+,A+,A,B+,B,B,B,B,A+,B+,A,B,B,A,A-,C-,A-,B,B+,C-,A-,B+,A-,B,B
2023,Katie Ferrell,Texas Tech,B12,Senior,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A+,A-,A,B+,B+,A,A+,A+,B+,A-,A+,A+,C+,A+,A,A+,C+,A+,A-,B+,A-,A-
2023,Kilah Freelon,Texas Tech,B12,Freshman,B-,C-,B+,B-,B+,C,C,C+,C+,A+,A,B+,B,B,B,B,B+,B+,A-,B,B,A,B+,D+,A-,B,B+,C-,A-,B+,A,B,B
2023,Lana Wenger,Texas Tech,B12,Sophomore,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2023,Rhyle McKinney,Texas Tech,B12,Sophomore,B,C+,A,B+,A-,C+,C+,B-,B-,A+,A+,A,B+,B+,B,B+,A,A,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,B+,A+,B+,B+
2023,Saga Ukkonen,Texas Tech,B12,Sophomore,C+,C-,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B,B-,B,C,B,B+,A,C,B
2023,Tatum Veitenheimer,Texas Tech,B12,Senior,B-,C-,A-,B-,B+,C,C,C+,C+,A+,A,B+,B,B,B-,B,A,B+,A-,B,B,A,B+,C-,A-,B+,B+,C-,A-,B+,A-,B,B
2023,Ella Doherty,Toledo,MAC,Sophomore,F,F,F,F,D,F,F,D-,D,D,D+,D-,D-,D-,F,D+,D+,D,F,D,D-,F,F,F,F,D-,F,F,F,D,C,F,D
2023,Jayda Jansen,Toledo,MAC,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2023,Jessica Cook,Toledo,MAC,Sophomore,B-,C+,A-,B-,A,C+,C+,B-,B,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,B+,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2023,Justina King,Toledo,MAC,Senior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,B-,C,B-,C+,C+,C,B-,B+,A-,C-,B
2023,Khera Goss,Toledo,MAC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Lonasia Brewer,Toledo,MAC,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,C+,B-,C+,C,B-,B+,A-,C-,B
2023,Nan Garcia,Toledo,MAC,Junior,B-,C+,A,B-,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2023,Quinesha Lockett,Toledo,MAC,Senior,B+,B,A+,B+,A+,B,B,B,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2023,Sammi Mikonowicz,Toledo,MAC,Junior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2023,Sophia Wiard,Toledo,MAC,Senior,B,B-,A,B,A,B-,B-,B,B+,A,A,C+,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2023,Yaniah Curry,Toledo,MAC,Junior,D+,D,D-,D+,B-,D,D+,D+,C+,B-,B-,D,C-,C,C+,B-,B,C+,D,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2023,Alexia Nelson,Towson,CAA,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B-,C,B,B-,B-,C,B,B+,A,C-,B
2023,Anissa Rivera,Towson,CAA,Senior,C+,C,B+,B-,A-,C,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Gabby Scott,Towson,CAA,Freshman,C+,C-,B-,C+,A-,C-,C,C+,B,B+,A-,C-,B-,B-,B-,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2023,India Johnston,Towson,CAA,Freshman,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,C+,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2023,Kylie Kornegay-Lucas,Towson,CAA,Junior,B+,B,A+,B+,A+,B-,B,B,A-,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,B-,A-
2023,Mariah Wilson,Towson,CAA,Sophomore,B-,C+,A-,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2023,Patricia Anumgba,Towson,CAA,Sophomore,B-,C,B+,B-,A-,C+,C+,C+,B,A-,A-,C,B-,B-,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2023,Quinzia Fulmore,Towson,CAA,Sophomore,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C+,B,B+,A,C-,B
2023,Ryann Evans,Towson,CAA,Senior,C,D+,C+,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2023,Skye Williams,Towson,CAA,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B+
2023,Taiye Johnson,Towson,CAA,Senior,C,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,C+,C+,B,C,C-,C,B-,C-,C-,C,B,B+,D+,B
2023,Amber Leggett,Troy,SB,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B+,B,C+,B+,B+,A,C,B+
2023,Gabbi Cartagena,Troy,SB,Sophomore,C+,C,B+,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A,B,C+,B+,B,B,C,B+,B+,A,C,B
2023,Ja'Mia Hollings,Troy,SB,Junior,B,B-,A,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,B-,A,A-,A,B-,A,A-,A,C+,A-
2023,Jada Walton,Troy,SB,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2023,Janeen Camp,Troy,SB,Senior,C,C-,C+,C+,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2023,Jashanti Simmons,Troy,SB,Sophomore,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
