season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2025,Cali Clark,San Diego St.,MWC,Senior,B,B-,A+,B+,A,B-,B-,B,B+,A,A,B-,B+,B+,A-,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,C+,A-
2025,Ellie Chen,San Diego St.,MWC,Sophomore,D-,D-,F,D-,C-,D-,D-,D,D+,C,C,D-,D,D,D-,C,C+,D+,F,D+,D+,F,F,D-,F,D,F,F,F,C,B-,D-,D+
2025,Erin Houpt,San Diego St.,MWC,Junior,B-,C+,A,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A+,A-,C+,A,B,A-,C+,A,B+,A,C+,B+
2025,Jazlen Green,San Diego St.,MWC,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2025,Kaelyn Hamilton,San Diego St.,MWC,Freshman,C+,C-,B-,C+,A-,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2025,Kim Villalobos,San Diego St.,MWC,Senior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,A-
2025,Meghan Fiso,San Diego St.,MWC,Senior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C+,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2025,Naomi Panganiban,San Diego St.,MWC,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2025,Nat Martinez,San Diego St.,MWC,Freshman,B-,C+,A-,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2025,Natalija Grizelj,San Diego St.,MWC,Junior,F,F,F,F,D+,F,F,D-,D,D+,D+,F,D-,D-,F,D+,D+,D,F,D-,D,F,F,F,F,D-,F,F,F,D,C,F,D
2025,Veronica Sheffey,San Diego St.,MWC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,A-,C+,A-,B+,A,C,B+
2025,Angeliki Ziaka,San Francisco,WCC,Freshman,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,A-
2025,Aya Kéita,San Francisco,WCC,Senior,C+,C,B+,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A,B,C+,B+,B,B,C,B+,B+,A,C,B+
2025,Cami Fulcher,San Francisco,WCC,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2025,Debora Dos Santos,San Francisco,WCC,Senior,B+,B,A+,B+,A+,B,B,B,A-,A,A+,B-,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2025,Elle Papahronis,San Francisco,WCC,Sophomore,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B-
2025,Emma Trawally Porta,San Francisco,WCC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,A-,C+,A-,A-,A,C,B+
2025,Freja Werth,San Francisco,WCC,Senior,B,B-,A,B,A,B-,B-,B-,B+,A,A,C+,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,A-
2025,Lorena Barbosa,San Francisco,WCC,Senior,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C+
2025,Luana Leite,San Francisco,WCC,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2025,Mia Vuksic,San Francisco,WCC,Senior,B,B-,A+,B,A,C+,B-,B-,B+,A,A,B-,B,B,B,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,C+,A,A-,A,C+,A-
2025,Amiah Simmons,San Jose St.,MWC,Senior,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A-,B,A-,C+,A-,A-,A,C,B+
2025,Amira Brown,San Jose St.,MWC,Junior,C,D+,C-,C,B+,D+,C-,C,C+,B,B,D+,C+,C+,C+,B,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,C-,C-,B,B+,D+,B-
2025,Djessira Diawara,San Jose St.,MWC,Senior,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,C+,B,C+,C,B-,B+,A-,C-,B
2025,Finau Tonga,San Jose St.,MWC,Junior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Hennie van Schaik,San Jose St.,MWC,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C,C+,C+,C+,D+,D+,C-,C+,D+,C-,C-,B,B+,D+,B-
2025,Jasmine Singleton,San Jose St.,MWC,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,B-,B,A-,D+,B
2025,Marisa Davis-Jones,San Jose St.,MWC,Senior,D+,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C-,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C,D,D,D,B-,B+,D,C+
2025,Mecca Alexander,San Jose St.,MWC,Freshman,D,D-,F,D,C,D-,D-,D,C-,C+,C+,D-,D,D+,D-,C+,C+,C,F,D+,D+,F,F,D-,F,D+,F,D-,F,C+,B-,D-,C-
2025,Rylei Waugh,San Jose St.,MWC,Sophomore,C+,C-,C+,C+,B+,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C-,C+,B-,C+,C,B-,B+,A-,C-,B
2025,Sofia Kelemeni,San Jose St.,MWC,Junior,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Stella Sgro,San Jose St.,MWC,Freshman,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B-
2025,Sydni Summers,San Jose St.,MWC,Sophomore,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,C+,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Alana Goodchild,Santa Clara,WCC,Junior,B-,C,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2025,Georgia Grigoropoulou,Santa Clara,WCC,Junior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,B+,C+,A-,B+,A,C,B+
2025,Hannah Rapp,Santa Clara,WCC,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2025,Irena Korolenko,Santa Clara,WCC,Senior,C-,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Kaya Ingram,Santa Clara,WCC,Senior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Madison Naro,Santa Clara,WCC,Sophomore,C+,C-,C+,C,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Malia Latu,Santa Clara,WCC,Senior,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2025,Mia Curtis,Santa Clara,WCC,Senior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D+,D+,D+,B,B+,D,B-
2025,Olivia Pollerd,Santa Clara,WCC,Senior,B,C+,A,B,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,B-,A,A-,A,C+,B+
2025,Candy Edokpaigbe,Seattle,WAC,Freshman,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Christeina Bryan,Seattle,WAC,Senior,C+,C-,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B,B,B+,B-,C,B-,C+,B-,C-,C-,C-,B-,C-,C-,C-,B,B+,D+,B
2025,Julianna Walker,Seattle,WAC,Senior,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2025,Lucy Larson,Seattle,WAC,Freshman,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B,D,C+
2025,Olivia Moore,Seattle,WAC,Sophomore,C,D+,D+,C-,B+,D+,C-,C,C+,B,B,D+,C+,C+,B-,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D,B-
2025,Sheridan Liggett,Seattle,WAC,Sophomore,D+,D,D-,D+,B,D,D+,D+,C,B-,B-,D,C-,C-,C-,B-,B,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2025,Sophie Benharouga,Seattle,WAC,Senior,C-,D+,D+,C-,B+,D+,D+,C,C+,B,B,D+,C,C+,B-,B-,B+,C+,D+,C+,C+,C,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2025,Sydnie Rodriguez,Seattle,WAC,Freshman,C-,D+,D,D+,B,D+,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C-,D,D+,D,B-,B+,D,B-
2025,Taisiya Kozlova,Seattle,WAC,Senior,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C,B-,B,C+,D-,C,C,D,F,D,F,C-,F,D,D-,B-,B,D,C+
2025,Tamia Stricklin,Seattle,WAC,Senior,C+,C-,C+,C+,A-,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B+,A-,D+,B
2025,Amari Wright,Seton Hall,BE,Senior,B-,C-,A-,B-,B+,C-,C-,C+,C+,A+,A,B+,B,B,B,B,A-,B+,A-,B-,B,A,B+,D+,A-,B,B+,C-,A-,B,B+,B,B
2025,Faith Masonius,Seton Hall,BE,Senior,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A+,A-,A,B+,A-,A+,A+,A+,A-,A-,A+,A,C+,A+,A,A,B-,A+,A-,A+,A-,A-
2025,I'yanna Lops,Seton Hall,BE,Senior,B,C,A,B,A-,C+,C+,B-,B-,A+,A+,A,B+,A-,B+,B,A,A-,A+,B,B+,A+,A,C,A,B+,A,C,A,B+,A,B+,B+
2025,Ja'Kahla Craft,Seton Hall,BE,Freshman,C,D+,C+,C,B,C-,C-,C,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2025,Jada Eads,Seton Hall,BE,Freshman,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A+,A-,A,B+,A-,A,A+,A+,A-,A-,A+,A+,C+,A+,A,A+,B-,A+,A-,A+,A-,A-
2025,Joniyah Bland-Fitzpatrick,Seton Hall,BE,Sophomore,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B
2025,Kaydan Lawson,Seton Hall,BE,Senior,B-,D+,B+,C+,B,D+,C-,C,C-,A,A,C+,B-,B,B,B-,A-,B,B+,B-,B-,A,B,D,B+,B,B,D+,B+,B,A,B-,B-
2025,Messiah Hunter,Seton Hall,BE,Junior,C,D,B+,C-,B-,D,D,C-,D+,A-,B+,B,C+,C+,C+,C+,B+,B-,B+,C+,C+,A-,B,D-,B+,C+,B,D,B+,C+,B+,C,C+
2025,Savanna Jones,Seton Hall,BE,Sophomore,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,B+,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2025,Savannah Catalon,Seton Hall,BE,Sophomore,A,B+,A+,A+,A+,B+,B+,A-,A,A+,A+,A+,A+,A+,A,A,A+,A+,A+,A,A+,A+,A+,B,A+,A+,A+,B,A+,A+,A,A+,A
2025,Shailyn Pinkney,Seton Hall,BE,Junior,B,B-,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2025,Ahniysha Jackson,Siena,MAAC,Senior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2025,Ana Conde,Siena,MAAC,Freshman,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2025,Anajah Brown,Siena,MAAC,Senior,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,A-,B+,A,B+,A,B,B,A,A-,C+,A-,B+,A-,B-,A-,A-,A,C,B+
2025,Aniya Hooker,Siena,MAAC,Freshman,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,C+,B+,A-,D+,B
2025,Eszter Turi,Siena,MAAC,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2025,KB Hadley,Siena,MAAC,Junior,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B-,B+,D,B-
2025,Myriam Traore,Siena,MAAC,Freshman,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Peppi Lohko,Siena,MAAC,Freshman,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C,B-,B,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2025,Teresa Seppala,Siena,MAAC,Junior,B,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,B+,C+,A-,A-,A,C,B+
2025,Zyriah Price,Siena,MAAC,Freshman,C,D+,C-,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,B-,B,B+,B-,C,C+,C+,B-,C-,C-,C-,B-,C-,C-,C,B,B+,D+,B-
2025,Alicia Spann,South Alabama,SB,Junior,C-,D+,D+,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2025,Amyria Walker,South Alabama,SB,Junior,C-,D,D,D+,B,D,D+,C-,C+,B,B-,D,C-,C,C+,B-,B,C+,D,C+,C,D+,D-,D,D-,C,D-,D+,D,B-,B+,D,B-
2025,Chrysta Narcisse,South Alabama,SB,Freshman,C,D+,D+,C-,B+,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B+,B-,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2025,Daniela Gonzalez,South Alabama,SB,Junior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2025,Jordan Rosier,South Alabama,SB,Senior,C,D+,C,C,B+,C-,C-,C,B-,B+,B+,D+,C+,C+,B-,B,B+,B-,C+,B-,C+,B-,C,C-,C,C+,C-,C-,C,B,A-,D+,B
2025,Michiyah Simmons,South Alabama,SB,Junior,C,D+,D+,C-,B+,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B+,C+,D+,C+,C+,C+,D,D+,D+,C+,D,D+,D+,B,B+,D,B-
2025,Nadia Howard,South Alabama,SB,Senior,C,D+,C-,C-,B,D+,D+,C,C+,B,B,D+,C+,C+,C+,B-,B+,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Naomi Smitherman,South Alabama,SB,Junior,C-,D+,C-,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Princess Okafor Nweze,South Alabama,SB,Freshman,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2025,Rachel Leggett,South Alabama,SB,Junior,B-,C+,B,C+,A-,C+,C+,C+,B,B+,A-,C,B-,B-,B+,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2025,Tara Green,South Alabama,SB,Senior,C-,D+,D,C-,B,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C+,D,D+,D,B-,B+,D,C+
2025,Terren Coffil,South Alabama,SB,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2025,Ashlyn Watkins,South Carolina,SEC,Junior,A,A-,A+,A,A+,B+,A-,A-,A+,A+,A+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A-,A+,A+,A+,B+,A+,A+,A+,B+,A
2025,Bree Hall,South Carolina,SEC,Senior,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B+,A+,A+,A+,A+,A+
2025,Chloe Kitts,South Carolina,SEC,Junior,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+
2025,Joyce Edwards,South Carolina,SEC,Freshman,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+
2025,Maddy McDaniel,South Carolina,SEC,Freshman,B+,B,A+,A-,A+,B,B,B+,A,A+,A+,B,B+,B+,A-,A,A+,A,A+,A-,A-,A+,A+,B,A+,A-,A+,B,A+,A,A+,B,A-
2025,Maryam Dauda,South Carolina,SEC,Junior,B-,C+,A,B,A,C+,C+,B-,B+,A,A,B-,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2025,MiLaysia Fulwiley,South Carolina,SEC,Sophomore,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A,A+,A+,A+,A+,A+
2025,Raven Johnson,South Carolina,SEC,Junior,A+,A,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A-,A+,A+,A+,A+,A+
2025,Sania Feagin,South Carolina,SEC,Senior,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A,A+,A+,A+,A+,A+
2025,Te-Hina Paopao,South Carolina,SEC,Senior,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A,A+,A+,A+,A+,A+
2025,Tessa Johnson,South Carolina,SEC,Sophomore,A+,A,A+,A+,A+,A,A,A,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A+,A,A+,A+,A+,A-,A+,A+,A+,A+,A+
2025,Ali Hardwell,South Carolina St.,MEAC,Junior,D+,D,D-,D+,B,D,D+,D+,C,B-,B-,D,C-,C,C-,B-,B,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2025,Angie Juste-Jean,South Carolina St.,MEAC,Junior,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C,B-,B+,A-,D+,B
2025,Ariana Perry,South Carolina St.,MEAC,Sophomore,D,D-,D-,D,C+,D-,D,D,C-,C+,C+,D,D+,C-,C,C+,B-,C,F,C-,C-,D-,F,D,F,D+,F,D-,F,C+,B,D-,C
2025,Heaven Harper,South Carolina St.,MEAC,Sophomore,D,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C-,B-,B-,C+,D-,C,C,D,F,D,F,C-,F,D,D-,B-,B,D,C
2025,Jada Morgan,South Carolina St.,MEAC,Sophomore,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C+
2025,Janiah Hinton,South Carolina St.,MEAC,Senior,D,D-,F,D,C+,D,D,D,C-,C+,C+,D,D+,D+,D+,C+,C+,C,F,C-,C-,D-,F,D,F,D+,F,D-,F,C+,B,D-,C
2025,Jennesse Byrd,South Carolina St.,MEAC,Freshman,D,D-,F,D,C+,D-,D,D,C-,C+,C+,D,D+,D+,C-,C+,B-,C,F,C-,C-,D-,F,D,F,D+,F,D-,F,C+,B,D-,C
2025,Jhaven Meade,South Carolina St.,MEAC,Sophomore,C-,D+,C-,C,B+,D+,D+,C,B-,B,B,D+,C+,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Justice Tramble,South Carolina St.,MEAC,Freshman,D+,D,D-,D+,B,D,D,D+,C+,B-,B-,D,C-,C,C+,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2025,Kimora Smith,South Carolina St.,MEAC,Freshman,D,D-,F,D,C+,D-,D-,D,C-,C+,C+,D,D,D+,C+,C+,B-,C,F,C-,C-,F,F,D-,F,D+,F,D-,F,C+,B,D-,C-
2025,Mekayla Lumpkin,South Carolina St.,MEAC,Senior,D+,D,D-,D,B-,D,D,D+,C,B-,B-,D,D+,C-,D+,C+,C+,C,D-,C-,C-,D-,F,D,F,D+,F,D,F,C+,B,D-,C
2025,Monajah Ford,South Carolina St.,MEAC,Freshman,D+,D,D-,D+,B,D,D+,D+,C+,B-,B-,D,C-,C,C,B-,B-,C+,D,C+,C,D+,D-,D,D-,C-,D-,D,D,B-,B,D,C+
2025,Rakyha Reid,South Carolina St.,MEAC,Senior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B,B,A-,B-,B-,B-,B-,B,C+,C,C+,B-,C+,C,B-,B+,A-,C-,B
2025,Shaunice Reed,South Carolina St.,MEAC,Junior,C+,C-,C+,C+,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2025,Taniya McGowan,South Carolina St.,MEAC,Sophomore,C,D+,C-,C,B+,D+,C-,C,C+,B,B,D+,C+,C+,B-,B-,B+,C+,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2025,Adara Groman,South Dakota,Sum,Senior,D-,F,D,D-,D+,F,F,D-,D-,C+,C,D,D-,D,D,D+,D+,D+,D+,D,D,C,D,F,D,D,D,F,D+,D,D+,D-,D
2025,Addison Klosterbuer,South Dakota,Sum,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D+,D+,D+,C,D,D+,D+,B,B+,D,B-
2025,Alexi Hempe,South Dakota,Sum,Senior,D,D-,B-,D,C-,D-,D-,D,D-,B,B-,C+,D,C+,C,C-,C+,C,B-,D+,D+,B+,C+,F,B-,D+,C+,F,B-,C-,B-,D,D+
2025,Carley Duffney,South Dakota,Sum,Junior,D,D-,C-,D,C-,D-,D-,D-,D-,B-,C+,D,D,C+,C-,C-,B-,C,C,D+,D+,B-,C-,F,C-,D+,C-,F,C,D+,C,D,D+
2025,Cassidy Carson,South Dakota,Sum,Junior,D,D-,C+,D,C-,D-,D-,D,D-,B,B-,C,D,C,C-,C-,C+,C+,B-,D+,D+,B,C+,F,C+,D+,C,F,C+,C-,C+,D,D+
2025,Coral Mason,South Dakota,Sum,Sophomore,D,D-,C,D-,C-,F,D-,D-,D-,B-,C+,C-,D,B-,D+,C-,C+,C,C+,D+,D+,B,C,F,C,D+,C-,F,C+,D+,C+,D,D+
2025,Gabby Wilke,South Dakota,Sum,Freshman,D,D-,C-,D,C,D-,D-,D,D-,B,B-,D+,D+,D+,C-,C,C,C+,C+,D+,D+,B-,C-,D-,C-,D+,C-,F,C,C-,C+,D+,D+
2025,Grace Larkins,South Dakota,Sum,Senior,A-,B,A+,A,A,B-,B,B+,B+,A+,A+,A+,A,A+,A-,A-,A+,A+,A+,A-,A,A+,A+,B-,A+,A,A+,B-,A+,A,A+,A,A-
2025,Olivia Kieffer,South Dakota,Sum,Sophomore,D,D-,D,D,C-,D-,D-,D-,D-,B-,C+,D,D,D,C-,C-,C+,C,D+,D+,D+,C,D,F,D,D+,D,F,D+,D+,D+,D,D+
